condition,method,coverage,selective_mae_mm_day,ci95_low_mm_day,ci95_high_mm_day
temperature_fahrenheit_as_celsius,MonoGain,0.6,1.9343689053978648,1.742125277940864,2.084929773752124
temperature_fahrenheit_as_celsius,MonoGain,0.61,1.9233795322426497,1.7253222462459168,2.0743381647230295
temperature_fahrenheit_as_celsius,MonoGain,0.62,1.908851060493585,1.7108697291102317,2.0668898825900652
temperature_fahrenheit_as_celsius,MonoGain,0.63,1.889238341315729,1.694106904349582,2.057941083241962
temperature_fahrenheit_as_celsius,MonoGain,0.64,1.872593205985921,1.6822199038276826,2.0451468342367813
temperature_fahrenheit_as_celsius,MonoGain,0.65,1.8560976631880253,1.6753452401820486,2.035608040229854
temperature_fahrenheit_as_celsius,MonoGain,0.66,1.8521289276531026,1.6683789752130125,2.0271611058217913
temperature_fahrenheit_as_celsius,MonoGain,0.67,1.8398549335716443,1.6616302376933525,2.0143602905823474
temperature_fahrenheit_as_celsius,MonoGain,0.68,1.835674414839725,1.655258175149653,2.005320081164211
temperature_fahrenheit_as_celsius,MonoGain,0.6900000000000001,1.8280977299911927,1.6495986189118361,2.0025098758194386
temperature_fahrenheit_as_celsius,MonoGain,0.7000000000000001,1.822279791142906,1.6430914695503056,1.9946326559124092
temperature_fahrenheit_as_celsius,MonoGain,0.71,1.817465272147185,1.6398828874604658,1.9879424759655038
temperature_fahrenheit_as_celsius,MonoGain,0.72,1.8069173652235222,1.63866921424949,1.9831472713964071
temperature_fahrenheit_as_celsius,MonoGain,0.73,1.7987516822337708,1.6356947660276526,1.975825441022403
temperature_fahrenheit_as_celsius,MonoGain,0.74,1.7929541680370422,1.6308008115770691,1.9671539995298726
temperature_fahrenheit_as_celsius,MonoGain,0.75,1.795985392798519,1.6251587602109467,1.9619249475858465
temperature_fahrenheit_as_celsius,MonoGain,0.76,1.7920314398622843,1.6160722276888055,1.9590872058086914
temperature_fahrenheit_as_celsius,MonoGain,0.77,1.7888109261848864,1.6089807947813688,1.9539617789628334
temperature_fahrenheit_as_celsius,MonoGain,0.78,1.7839289463570813,1.6019147764016377,1.9551712865391604
temperature_fahrenheit_as_celsius,MonoGain,0.79,1.7705105425170125,1.595774637258705,1.9495371350918576
temperature_fahrenheit_as_celsius,MonoGain,0.8,1.765805122704349,1.592511923183358,1.9433199931727279
temperature_fahrenheit_as_celsius,MonoGain,0.81,1.7589445729015756,1.5876043227651946,1.937298933376744
temperature_fahrenheit_as_celsius,MonoGain,0.8200000000000001,1.7565799852539965,1.5849566802167325,1.9335613292776763
temperature_fahrenheit_as_celsius,MonoGain,0.8300000000000001,1.7518963603892561,1.5810492670024734,1.9277060420403658
temperature_fahrenheit_as_celsius,MonoGain,0.84,1.7472704050314867,1.578795271754674,1.927598724747269
temperature_fahrenheit_as_celsius,MonoGain,0.85,1.7452080097650498,1.5769539476779708,1.9243068812855462
temperature_fahrenheit_as_celsius,MonoGain,0.86,1.7417734428250042,1.5766449200035073,1.919709171126409
temperature_fahrenheit_as_celsius,MonoGain,0.87,1.7415030064217376,1.5785839915381719,1.917677549869014
temperature_fahrenheit_as_celsius,MonoGain,0.88,1.7411035642576296,1.5766312621594307,1.917921647692516
temperature_fahrenheit_as_celsius,MonoGain,0.89,1.7401933815829742,1.5763072790401529,1.9209964174005805
temperature_fahrenheit_as_celsius,MonoGain,0.9,1.7464042476020327,1.57573492734108,1.9234741771420987
temperature_fahrenheit_as_celsius,MonoGain,0.91,1.75092993305792,1.5789457439978394,1.926436470342127
temperature_fahrenheit_as_celsius,MonoGain,0.92,1.749247645392938,1.5809843266736996,1.9288059908083537
temperature_fahrenheit_as_celsius,MonoGain,0.93,1.754063945093307,1.5851421872761458,1.9306305723080692
temperature_fahrenheit_as_celsius,MonoGain,0.9400000000000001,1.75734660839426,1.5879835115381022,1.9321149815004235
temperature_fahrenheit_as_celsius,MonoGain,0.9500000000000001,1.7572148165303354,1.5902212669068287,1.9333186105271103
temperature_fahrenheit_as_celsius,MonoGain,0.96,1.756997310308161,1.5908929848947106,1.9296671607892149
temperature_fahrenheit_as_celsius,MonoGain,0.97,1.7542353521958107,1.5892971868820494,1.9253472391311197
temperature_fahrenheit_as_celsius,MonoGain,0.98,1.7509183809112276,1.5872142343315974,1.9223772763028832
temperature_fahrenheit_as_celsius,MonoGain,0.99,1.7441634907005032,1.5823861010456064,1.9149859987290156
temperature_fahrenheit_as_celsius,MonoGain,1.0,1.7426622672561043,1.5822135706014262,1.9109732456500454
temperature_fahrenheit_as_celsius,AugmentedGain,0.01,1.2459091966331148,0.769303864141353,2.112453789725086
temperature_fahrenheit_as_celsius,AugmentedGain,0.02,1.4916752420505641,0.7796304556724275,2.166152923779291
temperature_fahrenheit_as_celsius,AugmentedGain,0.03,1.263413034238905,0.8092609409354223,1.9199301109951656
temperature_fahrenheit_as_celsius,AugmentedGain,0.04,1.2355327971276742,0.8629665958217948,1.7114058586252838
temperature_fahrenheit_as_celsius,AugmentedGain,0.05,1.1887690774161583,0.9055117901042835,1.5602150585605434
temperature_fahrenheit_as_celsius,AugmentedGain,0.06,1.1952565845160619,0.9245198743391854,1.4499642513418127
temperature_fahrenheit_as_celsius,AugmentedGain,0.07,1.1605993812826114,0.9139796570801082,1.415637330877619
temperature_fahrenheit_as_celsius,AugmentedGain,0.08,1.1435621219318464,0.8892797138454088,1.385976767886106
temperature_fahrenheit_as_celsius,AugmentedGain,0.09,1.1051363092602717,0.8689189516170733,1.367814582331272
temperature_fahrenheit_as_celsius,AugmentedGain,0.1,1.056037582229432,0.8607998857153423,1.354884797259609
temperature_fahrenheit_as_celsius,AugmentedGain,0.11,1.0880623593464118,0.8583481376909784,1.3649963106158378
temperature_fahrenheit_as_celsius,AugmentedGain,0.12,1.1030055841273874,0.8702322366559746,1.3877375283329938
temperature_fahrenheit_as_celsius,AugmentedGain,0.13,1.135311295139582,0.8805368469123814,1.4076116302194197
temperature_fahrenheit_as_celsius,AugmentedGain,0.14,1.1119200545408958,0.8912211432104542,1.429638039514673
temperature_fahrenheit_as_celsius,AugmentedGain,0.15,1.1913463387377703,0.8829067314395432,1.453484734328593
temperature_fahrenheit_as_celsius,AugmentedGain,0.16,1.1586494416176267,0.8709177664191999,1.4708560918454103
temperature_fahrenheit_as_celsius,AugmentedGain,0.17,1.1371481855929932,0.8660998696585334,1.4815287123387286
temperature_fahrenheit_as_celsius,AugmentedGain,0.18,1.1363799870613789,0.8603847993206623,1.4872367533009312
temperature_fahrenheit_as_celsius,AugmentedGain,0.19,1.1302421599134314,0.8659108657597311,1.476452477615009
temperature_fahrenheit_as_celsius,AugmentedGain,0.2,1.1248766229691005,0.8648446386588923,1.4721292230119365
temperature_fahrenheit_as_celsius,AugmentedGain,0.21,1.1326954014065511,0.866630535830011,1.4729238510401121
temperature_fahrenheit_as_celsius,AugmentedGain,0.22,1.1299857351896707,0.8691760534603029,1.470344979598601
temperature_fahrenheit_as_celsius,AugmentedGain,0.23,1.1408747625117335,0.8755732867245006,1.4679166469142055
temperature_fahrenheit_as_celsius,AugmentedGain,0.24,1.138500042654466,0.8813689306379741,1.4810409822011565
temperature_fahrenheit_as_celsius,AugmentedGain,0.25,1.1480166325410872,0.896341597666375,1.473075310533205
temperature_fahrenheit_as_celsius,AugmentedGain,0.26,1.159921963364502,0.9039524052416564,1.4696647344952367
temperature_fahrenheit_as_celsius,AugmentedGain,0.27,1.1761008566769409,0.9180977074409112,1.4750849648954356
temperature_fahrenheit_as_celsius,AugmentedGain,0.28,1.1746931825710192,0.9369927519630027,1.4745996988209364
temperature_fahrenheit_as_celsius,AugmentedGain,0.29,1.191443626700529,0.9444972430991798,1.4854774002969806
temperature_fahrenheit_as_celsius,AugmentedGain,0.3,1.206887918220019,0.9562859532931558,1.4910871414277942
temperature_fahrenheit_as_celsius,AugmentedGain,0.31,1.2152337428403228,0.968071517794106,1.4942293815217353
temperature_fahrenheit_as_celsius,AugmentedGain,0.32,1.2181120660318845,0.980716108309352,1.4998278598033759
temperature_fahrenheit_as_celsius,AugmentedGain,0.33,1.2308548232128331,0.9893759586029047,1.5007393751034273
temperature_fahrenheit_as_celsius,AugmentedGain,0.34,1.2313106150963875,1.0002362130069564,1.505574261670162
temperature_fahrenheit_as_celsius,AugmentedGain,0.35000000000000003,1.2389754145338596,1.0121578235564397,1.5047845560956985
temperature_fahrenheit_as_celsius,AugmentedGain,0.36,1.253926876700321,1.0254773806025506,1.5076240165259378
temperature_fahrenheit_as_celsius,AugmentedGain,0.37,1.2614237802094674,1.0345322090485254,1.5084051611428175
temperature_fahrenheit_as_celsius,AugmentedGain,0.38,1.2581859671363602,1.0448434336422212,1.506169771301432
temperature_fahrenheit_as_celsius,AugmentedGain,0.39,1.268163676769845,1.0573235145242181,1.5119244552095592
temperature_fahrenheit_as_celsius,AugmentedGain,0.4,1.2840617015092435,1.0676476212087929,1.5116250274877967
temperature_fahrenheit_as_celsius,AugmentedGain,0.41000000000000003,1.3010133334295022,1.0801074549352074,1.5141735960174059
temperature_fahrenheit_as_celsius,AugmentedGain,0.42,1.3030618385472528,1.0890281468408114,1.5152567224054634
temperature_fahrenheit_as_celsius,AugmentedGain,0.43,1.3106147044901455,1.1056212250793036,1.5188180802750915
temperature_fahrenheit_as_celsius,AugmentedGain,0.44,1.3132136598861566,1.118881993848879,1.52236357430638
temperature_fahrenheit_as_celsius,AugmentedGain,0.45,1.3139478139637817,1.1296686879972941,1.524985542239788
temperature_fahrenheit_as_celsius,AugmentedGain,0.46,1.3124093612913217,1.1379156361872356,1.528004057436183
temperature_fahrenheit_as_celsius,AugmentedGain,0.47000000000000003,1.315624673989189,1.1435138493692683,1.5360644786432303
temperature_fahrenheit_as_celsius,AugmentedGain,0.48,1.328051092764024,1.1504107146775748,1.5378492885351058
temperature_fahrenheit_as_celsius,AugmentedGain,0.49,1.3290461901745088,1.1607235943402,1.5499065453771395
temperature_fahrenheit_as_celsius,AugmentedGain,0.5,1.3379992130284846,1.167202343135503,1.555099151548703
temperature_fahrenheit_as_celsius,AugmentedGain,0.51,1.347292332311939,1.1743949995761895,1.5612778801033265
temperature_fahrenheit_as_celsius,AugmentedGain,0.52,1.3497392457031514,1.1820769048597526,1.569390358960426
temperature_fahrenheit_as_celsius,AugmentedGain,0.53,1.3562300022791813,1.187972055273906,1.5747870428471535
temperature_fahrenheit_as_celsius,AugmentedGain,0.54,1.3706994137442872,1.1954988297808202,1.5791798396610233
temperature_fahrenheit_as_celsius,AugmentedGain,0.55,1.3741671838079677,1.2026670385910447,1.5871850387414126
temperature_fahrenheit_as_celsius,AugmentedGain,0.56,1.3852985861811657,1.2131180236825176,1.5934798876467442
temperature_fahrenheit_as_celsius,AugmentedGain,0.5700000000000001,1.395597199081278,1.2206305069233805,1.6020536171612694
temperature_fahrenheit_as_celsius,AugmentedGain,0.58,1.3999357112642592,1.2274945413866072,1.608718368388457
temperature_fahrenheit_as_celsius,AugmentedGain,0.59,1.40462099822668,1.2343641759515322,1.6149056874399104
temperature_fahrenheit_as_celsius,AugmentedGain,0.6,1.4148377160595598,1.2432383068733508,1.62100128008453
temperature_fahrenheit_as_celsius,AugmentedGain,0.61,1.421826509477477,1.2507933355014327,1.6259355135807012
temperature_fahrenheit_as_celsius,AugmentedGain,0.62,1.4362713217953609,1.258193879855518,1.6314370168962316
temperature_fahrenheit_as_celsius,AugmentedGain,0.63,1.4502999018563991,1.2653420963333692,1.635723357861258
temperature_fahrenheit_as_celsius,AugmentedGain,0.64,1.4494413795529022,1.273351080244278,1.6447014691556878
temperature_fahrenheit_as_celsius,AugmentedGain,0.65,1.4546996642817127,1.2815157011469651,1.6513533448788633
temperature_fahrenheit_as_celsius,AugmentedGain,0.66,1.461005221956987,1.290304008782816,1.6547408683765719
temperature_fahrenheit_as_celsius,AugmentedGain,0.67,1.4658695422599206,1.2988378188350465,1.6619494435633109
temperature_fahrenheit_as_celsius,AugmentedGain,0.68,1.4710390146424333,1.3087600734383091,1.6656980367241012
temperature_fahrenheit_as_celsius,AugmentedGain,0.6900000000000001,1.4827772899982896,1.314129211151496,1.67152426514372
temperature_fahrenheit_as_celsius,AugmentedGain,0.7000000000000001,1.49652705923132,1.3242193324726341,1.6749535295223155
temperature_fahrenheit_as_celsius,AugmentedGain,0.71,1.5034380597776098,1.333924327633894,1.6785409795896844
temperature_fahrenheit_as_celsius,AugmentedGain,0.72,1.5069209084355122,1.3410425277375002,1.687149444407183
temperature_fahrenheit_as_celsius,AugmentedGain,0.73,1.5156693762969953,1.347243077617516,1.6915696215295033
temperature_fahrenheit_as_celsius,AugmentedGain,0.74,1.521022580273638,1.3581636683960254,1.699244970617801
temperature_fahrenheit_as_celsius,AugmentedGain,0.75,1.5227469516400751,1.366004781117568,1.7062036199652848
temperature_fahrenheit_as_celsius,AugmentedGain,0.76,1.5285713943846364,1.3727895910879635,1.714660404173648
temperature_fahrenheit_as_celsius,AugmentedGain,0.77,1.539961225250836,1.3805256764385574,1.7213236575653987
temperature_fahrenheit_as_celsius,AugmentedGain,0.78,1.5450688471012632,1.3879683799383926,1.7288656229432646
temperature_fahrenheit_as_celsius,AugmentedGain,0.79,1.5541659331518924,1.395917162326621,1.738277614895306
temperature_fahrenheit_as_celsius,AugmentedGain,0.8,1.5624131061960937,1.4036090205782485,1.7441668945745268
temperature_fahrenheit_as_celsius,AugmentedGain,0.81,1.5720725310217745,1.4114809958851608,1.7506309351771474
temperature_fahrenheit_as_celsius,AugmentedGain,0.8200000000000001,1.5771007340857328,1.4187059233363388,1.7582086690382102
temperature_fahrenheit_as_celsius,AugmentedGain,0.8300000000000001,1.5865293889970873,1.4250033946669913,1.7653011295012395
temperature_fahrenheit_as_celsius,AugmentedGain,0.84,1.5971423220192817,1.4336265271212172,1.7741800078825145
temperature_fahrenheit_as_celsius,AugmentedGain,0.85,1.608063704567773,1.442851254045795,1.779932672433226
temperature_fahrenheit_as_celsius,AugmentedGain,0.86,1.6156305175691863,1.4510164551190519,1.7887525370914863
temperature_fahrenheit_as_celsius,AugmentedGain,0.87,1.6220333391993353,1.4610776190247565,1.7938256882071626
temperature_fahrenheit_as_celsius,AugmentedGain,0.88,1.6322608665646887,1.4699709207030982,1.800600876509943
temperature_fahrenheit_as_celsius,AugmentedGain,0.89,1.6396686398012383,1.4797563721143714,1.8069210083647695
temperature_fahrenheit_as_celsius,AugmentedGain,0.9,1.647000324064465,1.4890775589024963,1.8158894648197184
temperature_fahrenheit_as_celsius,AugmentedGain,0.91,1.6516922069830282,1.4971259781502406,1.8223817472408126
temperature_fahrenheit_as_celsius,AugmentedGain,0.92,1.6613477041522975,1.5056993461048298,1.8295989069051537
temperature_fahrenheit_as_celsius,AugmentedGain,0.93,1.6685785584343984,1.5126387934996945,1.8401374622724496
temperature_fahrenheit_as_celsius,AugmentedGain,0.9400000000000001,1.676951036863567,1.5186051120371997,1.8494305726289209
temperature_fahrenheit_as_celsius,AugmentedGain,0.9500000000000001,1.6890461624478688,1.5267374798291937,1.8587088468004191
temperature_fahrenheit_as_celsius,AugmentedGain,0.96,1.699737208083925,1.5367931440690357,1.8686519565088429
temperature_fahrenheit_as_celsius,AugmentedGain,0.97,1.7094489675389963,1.5482311936191662,1.876729546655557
temperature_fahrenheit_as_celsius,AugmentedGain,0.98,1.7201756437517046,1.5583602656086804,1.8880190105227153
temperature_fahrenheit_as_celsius,AugmentedGain,0.99,1.7311822470563858,1.570301712232522,1.9004268816443914
temperature_fahrenheit_as_celsius,AugmentedGain,1.0,1.7426622672560879,1.5822135706014233,1.9109732456500417
temperature_fahrenheit_as_celsius,TunedGain,0.01,2.086156667717216,1.8292071076458627,2.319871372053902
temperature_fahrenheit_as_celsius,TunedGain,0.02,1.9175077361885757,1.6026523805906912,2.308761874431155
temperature_fahrenheit_as_celsius,TunedGain,0.03,1.9085659914411206,1.6467939166464933,2.244187604309914
temperature_fahrenheit_as_celsius,TunedGain,0.04,1.9504442853128345,1.6643695241397254,2.1992580749035406
temperature_fahrenheit_as_celsius,TunedGain,0.05,1.945025487525326,1.7054647561687777,2.168226340426033
temperature_fahrenheit_as_celsius,TunedGain,0.06,1.8874154881526781,1.718436749090828,2.1642372128893608
temperature_fahrenheit_as_celsius,TunedGain,0.07,1.9099771286797393,1.7354104829477046,2.1780332385645673
temperature_fahrenheit_as_celsius,TunedGain,0.08,1.9306499326795519,1.753817360916311,2.202058306404478
temperature_fahrenheit_as_celsius,TunedGain,0.09,1.9986101100749711,1.7661169576704128,2.2248376927929003
temperature_fahrenheit_as_celsius,TunedGain,0.1,1.976818946419072,1.780602048350819,2.241832374759945
temperature_fahrenheit_as_celsius,TunedGain,0.11,2.005200181965718,1.7915544849573763,2.2558166938015036
temperature_fahrenheit_as_celsius,TunedGain,0.12,2.0176448795021784,1.8006733970095479,2.265226740697051
temperature_fahrenheit_as_celsius,TunedGain,0.13,2.0461538883648247,1.822524193430855,2.2670965734541806
temperature_fahrenheit_as_celsius,TunedGain,0.14,2.0678085079303066,1.85155834060475,2.268375887975229
temperature_fahrenheit_as_celsius,TunedGain,0.15,2.0763869563080855,1.88138421294259,2.268191729105106
temperature_fahrenheit_as_celsius,TunedGain,0.16,2.0838930986386415,1.9014043501344873,2.269146029220349
temperature_fahrenheit_as_celsius,TunedGain,0.17,2.074594265101352,1.9187698957810568,2.267106598214527
temperature_fahrenheit_as_celsius,TunedGain,0.18,2.088700048319863,1.9337878865754679,2.271335904588245
temperature_fahrenheit_as_celsius,TunedGain,0.19,2.1178429795121065,1.9387355199079241,2.2714320822183436
temperature_fahrenheit_as_celsius,TunedGain,0.2,2.12468900321293,1.9346721491911436,2.2730759206087003
temperature_fahrenheit_as_celsius,TunedGain,0.21,2.110295182214076,1.925551383898544,2.2643831233451164
temperature_fahrenheit_as_celsius,TunedGain,0.22,2.0922632407599577,1.9116698162752541,2.2606386067819133
temperature_fahrenheit_as_celsius,TunedGain,0.23,2.081317730712183,1.898672959953695,2.2428322890057517
temperature_fahrenheit_as_celsius,TunedGain,0.24,2.0642340253008964,1.8948780268224237,2.227386540799169
temperature_fahrenheit_as_celsius,TunedGain,0.25,2.0386947695936213,1.8867235167147944,2.2175827143662312
temperature_fahrenheit_as_celsius,TunedGain,0.26,2.022641789383659,1.884315602719016,2.2038993883958113
temperature_fahrenheit_as_celsius,TunedGain,0.27,2.0128882251948723,1.8873859941905866,2.1946131412190186
temperature_fahrenheit_as_celsius,TunedGain,0.28,2.013196061818458,1.8856373723021451,2.184684960021763
temperature_fahrenheit_as_celsius,TunedGain,0.29,2.021373253204543,1.883928320547215,2.183122741519981
temperature_fahrenheit_as_celsius,TunedGain,0.3,2.0338334048849065,1.8830027878499882,2.1862148304526263
temperature_fahrenheit_as_celsius,TunedGain,0.31,2.0348178516103377,1.8787444270271716,2.181442612629511
temperature_fahrenheit_as_celsius,TunedGain,0.32,2.0304792487297747,1.8733430865354597,2.183972290384562
temperature_fahrenheit_as_celsius,TunedGain,0.33,2.0302505599168206,1.870075459031188,2.1851093819587075
temperature_fahrenheit_as_celsius,TunedGain,0.34,2.030225508950446,1.864577170211882,2.184948845430158
temperature_fahrenheit_as_celsius,TunedGain,0.35000000000000003,2.0294477761360277,1.8575621660436672,2.1816779211524038
temperature_fahrenheit_as_celsius,TunedGain,0.36,2.027768330593316,1.84338990260702,2.174977295996549
temperature_fahrenheit_as_celsius,TunedGain,0.37,2.0269212019949934,1.8345530811241952,2.1698163211939128
temperature_fahrenheit_as_celsius,TunedGain,0.38,2.017617145425185,1.8208481050085321,2.165392093606558
temperature_fahrenheit_as_celsius,TunedGain,0.39,1.9969778087679417,1.8087700822524488,2.1607134017867313
temperature_fahrenheit_as_celsius,TunedGain,0.4,1.9763947625335196,1.8058800952039498,2.151716934266591
temperature_fahrenheit_as_celsius,TunedGain,0.41000000000000003,1.9630443748409783,1.7954545466126353,2.1444641652111547
temperature_fahrenheit_as_celsius,TunedGain,0.42,1.9531554853196136,1.7845952817258048,2.134061392942581
temperature_fahrenheit_as_celsius,TunedGain,0.43,1.9359215684366533,1.7723191280971409,2.1272939857539805
temperature_fahrenheit_as_celsius,TunedGain,0.44,1.9465505962046377,1.7632214619656992,2.117040429958742
temperature_fahrenheit_as_celsius,TunedGain,0.45,1.9324053831481272,1.7439344539617825,2.1082480893252034
temperature_fahrenheit_as_celsius,TunedGain,0.46,1.9349010629529997,1.7294383678531342,2.096958329261855
temperature_fahrenheit_as_celsius,TunedGain,0.47000000000000003,1.9201023986714598,1.7073854204693488,2.087062052315738
temperature_fahrenheit_as_celsius,TunedGain,0.48,1.9118815504772213,1.6932216331167087,2.0787828611178436
temperature_fahrenheit_as_celsius,TunedGain,0.49,1.9031714089081435,1.678355195833541,2.067500836772069
temperature_fahrenheit_as_celsius,TunedGain,0.5,1.879854577879481,1.6648499241982495,2.056996008986722
temperature_fahrenheit_as_celsius,TunedGain,0.51,1.8574844213820594,1.653401796410296,2.0486272765417994
temperature_fahrenheit_as_celsius,TunedGain,0.52,1.843832959099403,1.6458949603434945,2.0351909825929853
temperature_fahrenheit_as_celsius,TunedGain,0.53,1.8352484385072894,1.6381533561138815,2.0225893194198723
temperature_fahrenheit_as_celsius,TunedGain,0.54,1.8188300832108222,1.6325582965547891,2.013591185749838
temperature_fahrenheit_as_celsius,TunedGain,0.55,1.8136028966354538,1.628979175766383,2.0073620878431866
temperature_fahrenheit_as_celsius,TunedGain,0.56,1.8073270676515354,1.6276462850856963,2.0005180135893172
temperature_fahrenheit_as_celsius,TunedGain,0.5700000000000001,1.8101712784142567,1.6246999446699693,1.9934215372357584
temperature_fahrenheit_as_celsius,TunedGain,0.58,1.8070029903942015,1.6245206173350653,1.98951843089205
temperature_fahrenheit_as_celsius,TunedGain,0.59,1.8058262262141052,1.628671597662835,1.9855909663995024
temperature_fahrenheit_as_celsius,TunedGain,0.6,1.8042852717013298,1.62843663239986,1.9851958727436603
temperature_fahrenheit_as_celsius,TunedGain,0.61,1.8002916718599062,1.632615660285391,1.987160694878358
temperature_fahrenheit_as_celsius,TunedGain,0.62,1.809804485372451,1.6380078586436853,1.9901394951950888
temperature_fahrenheit_as_celsius,TunedGain,0.63,1.820433204066339,1.6399975235852353,1.9955129866248535
temperature_fahrenheit_as_celsius,TunedGain,0.64,1.8302495545771218,1.642443360103717,2.0048115282572287
temperature_fahrenheit_as_celsius,TunedGain,0.65,1.8349281977572889,1.6472901894428655,2.003868816184978
temperature_fahrenheit_as_celsius,TunedGain,0.66,1.83245605942269,1.644281973875711,2.006142389111277
temperature_fahrenheit_as_celsius,TunedGain,0.67,1.8242099057878365,1.6435533913023377,2.0026101684911497
temperature_fahrenheit_as_celsius,TunedGain,0.68,1.81620628608342,1.6495608469090626,2.000444894271886
temperature_fahrenheit_as_celsius,TunedGain,0.6900000000000001,1.8119509230410134,1.6544754257404517,1.9947354604094982
temperature_fahrenheit_as_celsius,TunedGain,0.7000000000000001,1.811246430428935,1.659453330082139,1.9945232076537136
temperature_fahrenheit_as_celsius,TunedGain,0.71,1.8192379166304715,1.659970014576561,1.992951701340615
temperature_fahrenheit_as_celsius,TunedGain,0.72,1.827007417104188,1.661061736788719,1.9932225858726458
temperature_fahrenheit_as_celsius,TunedGain,0.73,1.834564054551227,1.665050879474507,1.9976740228431178
temperature_fahrenheit_as_celsius,TunedGain,0.74,1.8419164585537515,1.6649564746141658,2.0006384513086584
temperature_fahrenheit_as_celsius,TunedGain,0.75,1.8490727984495423,1.6607802446247837,2.0033860850179654
temperature_fahrenheit_as_celsius,TunedGain,0.76,1.8500286623429811,1.6549558462865792,2.005125257945388
temperature_fahrenheit_as_celsius,TunedGain,0.77,1.8424415075091474,1.6487837244010886,2.0083349096210577
temperature_fahrenheit_as_celsius,TunedGain,0.78,1.8348967591004122,1.641938147916503,2.0111886491755295
temperature_fahrenheit_as_celsius,TunedGain,0.79,1.8289958140842741,1.6362425872838098,2.0088199348247078
temperature_fahrenheit_as_celsius,TunedGain,0.8,1.8172185328539965,1.6322418167366528,2.004712618122276
temperature_fahrenheit_as_celsius,TunedGain,0.81,1.80851505420418,1.6246814283180309,2.0013116863149003
temperature_fahrenheit_as_celsius,TunedGain,0.8200000000000001,1.8085655555960667,1.6202929750607213,1.9951598750470938
temperature_fahrenheit_as_celsius,TunedGain,0.8300000000000001,1.8015373837907074,1.6122266969298729,1.9896369930008848
temperature_fahrenheit_as_celsius,TunedGain,0.84,1.7963184750778904,1.6074260451135227,1.981801987573136
temperature_fahrenheit_as_celsius,TunedGain,0.85,1.7864410813746578,1.6038582218038238,1.9741846147870457
temperature_fahrenheit_as_celsius,TunedGain,0.86,1.7790286467525587,1.6001223294485039,1.9680768493377159
temperature_fahrenheit_as_celsius,TunedGain,0.87,1.7719789188406536,1.596119761584567,1.9636977720017008
temperature_fahrenheit_as_celsius,TunedGain,0.88,1.7657686954275023,1.5974448074784293,1.958243106600781
temperature_fahrenheit_as_celsius,TunedGain,0.89,1.7634021952287988,1.598044915289126,1.9509887562498143
temperature_fahrenheit_as_celsius,TunedGain,0.9,1.7617043552402958,1.600368650364548,1.9440328955700474
temperature_fahrenheit_as_celsius,TunedGain,0.91,1.7685066017254492,1.5999576132608953,1.941283257300955
temperature_fahrenheit_as_celsius,TunedGain,0.92,1.7649403455047188,1.597250726192334,1.9372127752465436
temperature_fahrenheit_as_celsius,TunedGain,0.93,1.7592120812788827,1.5933836643175268,1.9355936826939903
temperature_fahrenheit_as_celsius,TunedGain,0.9400000000000001,1.7556700774460277,1.589492037902231,1.9304652554092614
temperature_fahrenheit_as_celsius,TunedGain,0.9500000000000001,1.7479650978518764,1.5845938117596492,1.9260041678810662
temperature_fahrenheit_as_celsius,TunedGain,0.96,1.7478983297535842,1.5826816221103477,1.9226435723431112
temperature_fahrenheit_as_celsius,TunedGain,0.97,1.7446795511990079,1.583034470485234,1.9183233034900418
temperature_fahrenheit_as_celsius,TunedGain,0.98,1.7446250062478843,1.5799911961809532,1.9155000680383363
temperature_fahrenheit_as_celsius,TunedGain,0.99,1.7420559611410862,1.5791945935801521,1.912010779767077
temperature_fahrenheit_as_celsius,TunedGain,1.0,1.7426622672561123,1.5822135706014249,1.910973245650049
temperature_fahrenheit_as_celsius,LogisticSign,0.01,2.3574856731188176,1.9183462452238573,2.921745456403161
temperature_fahrenheit_as_celsius,LogisticSign,0.02,2.504960494511802,2.1338782046387177,2.9386471166332804
temperature_fahrenheit_as_celsius,LogisticSign,0.03,2.534475248675961,2.165583644108729,2.9079251349305797
temperature_fahrenheit_as_celsius,LogisticSign,0.04,2.5259343880000658,2.1263731906093337,2.864081489496333
temperature_fahrenheit_as_celsius,LogisticSign,0.05,2.443963994753974,2.0812325776654776,2.803758043803008
temperature_fahrenheit_as_celsius,LogisticSign,0.06,2.4187444000462106,2.0798283638065906,2.7591686748777198
temperature_fahrenheit_as_celsius,LogisticSign,0.07,2.431016891707931,2.0864936797247675,2.7096527901134464
temperature_fahrenheit_as_celsius,LogisticSign,0.08,2.4219128539267145,2.101249944233726,2.6836678827237455
temperature_fahrenheit_as_celsius,LogisticSign,0.09,2.4265220684265882,2.125290389526671,2.6560634825057114
temperature_fahrenheit_as_celsius,LogisticSign,0.1,2.380626738507138,2.145288429785756,2.636715002107666
temperature_fahrenheit_as_celsius,LogisticSign,0.11,2.3976275185534557,2.145059627361494,2.623329790151222
temperature_fahrenheit_as_celsius,LogisticSign,0.12,2.4099826794657764,2.152306757024687,2.6046677226017927
temperature_fahrenheit_as_celsius,LogisticSign,0.13,2.3980230687062964,2.161981499932071,2.5922381818871956
temperature_fahrenheit_as_celsius,LogisticSign,0.14,2.3903070865104894,2.1629256006315,2.579400438644933
temperature_fahrenheit_as_celsius,LogisticSign,0.15,2.385259278204312,2.163091531666326,2.569219856385049
