row_id,station,date,group,landcover,latitude,longitude,openet,eto,y,t_avg,vpd,ws,doy_sin,doy_cos,fold,OpenET,Affine,WeatherRidge_noVPD,CombinedRidge_noVPD,WeatherHGB_noVPD,DirectHGB_noVPD,ResidualHGB_noVPD,GatedHGB_noVPD,WeatherRidge_clipped,CombinedRidge_clipped
10,Almond_High,2016-12-22,Almond_High,Croplands,36.169669,-120.201004,1.0,1.3000001,0.7460636892627982,7.364753124999999,0.2989272229166667,1.2174083991666669,-0.1372787721132651,0.9905324521322229,4,1.0,0.9418505517186302,0.42376945859892334,0.8944130850527825,0.6086504402185495,0.8957789040463043,0.8649167319308483,0.9536337051629176,0.40100488264401246,0.8751302338126492
11,Almond_High,2016-12-29,Almond_High,Croplands,36.169669,-120.201004,1.1,1.9,0.6345462802719719,7.125991666666668,0.2821633208333333,1.0897363956666668,-0.0172133561558352,0.9998518392091162,4,1.1,1.0331927647227155,0.28988851517173275,0.9138861194574426,0.7246508988336176,0.8957789040463043,0.950102703469452,1.04854890360915,0.31484156009155684,0.8963280062402328
12,Almond_High,2017-01-06,Almond_High,Croplands,36.169669,-120.201004,1.2,0.6,0.7745127715090868,5.961993395833335,0.2252230208333333,0.9938399749791664,0.1031016974474348,0.9946708199115212,4,1.2,1.1245349777268003,0.5193340282453129,1.1087932135292067,0.6744037377006548,0.9524163407494147,1.0290656249362462,1.1413280878876784,0.43043597227721286,1.0594934335946713
13,Almond_High,2017-01-31,Almond_High,Croplands,36.169669,-120.201004,1.1,3.9,0.730425230674694,9.705908333333335,0.2349611666666666,1.0808359443125002,0.5086709438521044,0.8609610158889943,4,1.1,1.0331927647227155,0.33064192464765685,0.8560887511053481,0.7628125361702505,0.855524176588014,0.7842440489289662,0.9916191936041391,0.515464929617468,0.869241823239497
14,Almond_High,2017-02-23,Almond_High,Croplands,36.169669,-120.201004,1.8,1.8000001,1.3835112860232868,6.723454166666667,0.3864496083333333,1.5265613006041667,0.8013610881746766,0.5981809144059164,4,1.8,1.6725882557513114,1.1304765034410234,1.673099340973331,0.7770242313563601,1.4087898074080611,1.4311930601164775,1.6734098489248306,1.0256902547611626,1.6359532244074146
15,Almond_High,2017-02-24,Almond_High,Croplands,36.169669,-120.201004,1.9,4.3,1.1086171742527675,5.946418125,0.3494167583333335,1.3325013221041666,0.8115390590073611,0.5842981736283683,4,1.9,1.7639304687553965,0.6109180961018272,1.4388561947190541,0.7441538864521793,1.3139471852911446,1.3223071195542015,1.7017113532793617,0.6747445952040811,1.4135664651281354
16,Almond_High,2017-03-03,Almond_High,Croplands,36.169669,-120.201004,2.7,5.8,1.0078822036738566,12.01881875,0.5572786208333333,1.2927860154166664,0.8758917051442429,0.4825077417612184,4,2.7,2.494668172788078,0.7741438429246583,2.2486038316214096,1.0114086252869958,1.8256446531188015,1.7888054827060866,2.3872394764601443,0.9321342105208676,2.2426803757721694
17,Almond_High,2017-03-11,Almond_High,Croplands,36.169669,-120.201004,3.0,1.7,1.9809003588611809,16.372262500000005,0.6599561083333333,1.5581869491458331,0.9338372288229252,0.3576982388331254,4,3.0,2.768694811800333,2.0302283198221467,3.178544034788272,1.7880943696679708,3.137156724071412,3.0284042603871417,3.0097495443407936,1.9285854243549223,3.163861714660616
18,Almond_High,2017-03-12,Almond_High,Croplands,36.169669,-120.201004,3.1,1.9,2.4953248847498704,16.399347916666667,0.813547325,1.732685695979166,0.9398560579418954,0.3415707691678556,4,3.1,2.8600370248044182,2.028559158048714,3.264748103160332,1.8658042796018315,3.282963209398489,3.1527930499578845,3.1181208091474586,1.8687714029440268,3.236181294603205
19,Almond_High,2017-03-27,Almond_High,Croplands,36.169669,-120.201004,3.4,4.2000003,4.112729388671909,13.74519583333334,0.6225635895833332,2.060644960374999,0.995918996147179,0.0902516100310411,4,3.4,3.134063663816674,1.9011072154521336,3.2011255456932637,2.017746954471495,2.8163101773657897,2.834507270283422,3.2058989613662368,1.9047229028532473,3.1881891305629297
20,Almond_High,2017-03-28,Almond_High,Croplands,36.169669,-120.201004,3.6,1.7,4.323831949820361,14.392479166666668,0.8418673729166666,2.0895961094791664,0.9973249731081556,0.0730951298980777,4,3.6,3.316748089824844,2.461567828408773,3.6891647468831112,2.063687174428616,3.184150824879673,3.297781271718169,3.496265741411956,2.2138670403921945,3.641832007039843
21,Almond_High,2017-04-04,Almond_High,Croplands,36.169669,-120.201004,4.7,1.0,4.234829542600416,16.76101041666666,1.314392175,1.3375048921875,0.9988797155850336,-0.0473213883224318,4,4.7,4.321512432869781,2.880427241735908,4.79329840884567,2.7243249896608632,4.710543958342262,4.897800406185519,4.7678934710655465,2.4182364740447757,4.695914327480874
22,Almond_High,2017-04-12,Almond_High,Croplands,36.169669,-120.201004,4.5,5.2000003,4.4568310151623685,17.912104166666666,0.9484973541666668,2.2777046603541664,0.9829265519799822,-0.18399835165768,4,4.5,4.13882800686161,2.37131479372674,4.26826461629782,2.3258005500452694,4.02363249796753,4.272639674754801,4.421960313625391,2.3374976165288053,4.247166600479884
23,Almond_High,2017-04-13,Almond_High,Croplands,36.169669,-120.201004,3.8,3.3,4.580849250362876,15.213375,0.7698915729166664,1.839295051625,0.97961369164549,-0.200890555130635,4,3.8,3.499432515833014,2.633328793093967,3.6887564167606013,2.398416636693987,3.4282610838300043,3.6547144280046866,3.750131842655299,2.5156494131550113,3.6597023572377783
24,Almond_High,2017-04-20,Almond_High,Croplands,36.169669,-120.201004,5.1,4.5,5.092514950837415,15.788579166666665,0.8741434291666667,2.48424922975,0.9483615800121716,-0.3171912885891061,4,5.1,4.686881284886121,2.6454298574639816,4.81611015703753,2.76075705216529,4.345126004327549,4.581480915830184,4.922022304620553,2.5508621129920557,4.782021629198138
25,Almond_High,2017-04-21,Almond_High,Croplands,36.169669,-120.201004,5.2,1.4,5.212780127587736,18.122145833333327,1.3428588208333332,1.9726368895208335,0.9427611433904208,-0.3334687789181868,4,5.2,4.778223497890206,3.3747328882547043,5.2972068218634005,3.001796709138503,5.131504979259801,5.235126621001083,5.212056943019271,2.9155037035972655,5.207676512697269
26,Almond_High,2017-04-28,Almond_High,Croplands,36.169669,-120.201004,5.7,4.4,5.8389761077746485,18.067729166666673,1.5139129937499998,3.166481213458333,0.895839290734909,-0.4443781781046132,4,5.7,5.234934562910633,3.013060827193189,5.516756216603605,3.1055791078997963,5.406757052389529,5.309846590214849,5.566082836991101,2.6478553131809575,5.4312946280589145
27,Almond_High,2017-04-29,Almond_High,Croplands,36.169669,-120.201004,5.5,0.6,4.804347010170913,17.974414583333335,1.5596780583333332,1.820829631520833,0.8880573226294932,-0.4597327394521039,4,5.5,5.052250136902462,3.7275767632559687,5.6268358736964865,3.1865346516425066,5.602253431660153,5.5771073131387165,5.526466493342867,3.0845234897770184,5.485434558534502
28,Almond_High,2017-05-07,Almond_High,Croplands,36.169669,-120.201004,3.8,7.3,4.610114852557269,14.985812500000002,0.5853433479166666,1.0857692293125,0.8165380514459161,-0.5772916165517272,4,3.8,3.499432515833014,2.4044505190039076,3.127352202586036,2.4383864589550215,2.5802253224662013,2.7860176943709765,3.451958357134858,2.6092438849355237,3.1342335831962504
29,Almond_High,2017-05-14,Almond_High,Croplands,36.169669,-120.201004,5.4,7.8,4.348433996266273,14.56464375,0.8776667791666665,1.1392122352500005,0.741222010848596,-0.6712599575675313,4,5.4,4.960907923898377,2.436346863260846,4.507724750729624,2.4768191580877663,4.29414501035097,4.351002813550588,5.03993976807487,2.531941427883066,4.474544370128854
30,Almond_High,2017-05-15,Almond_High,Croplands,36.169669,-120.201004,4.3,7.9,4.252254777922115,15.340058333333332,0.9104983791666664,1.3283745080000002,0.7295575540864875,-0.6839194216246106,4,4.3,3.95614358085344,2.4811852478526855,3.537715851872184,2.99254186883352,3.331840864120535,3.5543195400585783,4.044050906125577,2.577763427361547,3.515447353015775
31,Almond_High,2017-05-22,Almond_High,Croplands,36.169669,-120.201004,7.0,2.6000001,7.446954466196363,26.98979166666666,2.4627760041666664,1.3479692899375,0.6420547132365637,-0.766658819300159,4,7.0,6.422383331963738,4.206936852397703,7.05008111872338,5.205961364555409,8.157863139165185,8.076024542154343,7.3693371643031655,3.4573320339865017,6.892723300633415
32,Almond_High,2017-05-23,Almond_High,Croplands,36.169669,-120.201004,6.6,4.4,8.028342460820438,27.85502083333333,2.646727052083333,1.4622052201250002,0.6287628145958344,-0.777597146973627,4,6.6,6.057014479947398,3.9093556586268283,6.528077345773935,5.220354513300776,6.956187716161039,7.304770746603048,6.841907148802614,3.2082248250952636,6.371696031076706
33,Almond_High,2017-05-30,Almond_High,Croplands,36.169669,-120.201004,6.7,6.4,6.843169517447456,22.187875,1.5130753291666668,1.2537134820416669,0.5307300481619334,-0.8475409228928311,4,6.7,6.148356692951484,3.3416758443764714,6.133616558406633,2.7665670046186555,6.523818729770619,6.583804109015576,6.660116652363761,3.178270034092585,6.067012546893963
34,Almond_High,2017-06-07,Almond_High,Croplands,36.169669,-120.201004,6.8,5.5,8.426678737686293,24.307500000000005,2.0270201562500008,1.316591644395833,0.4093559588156213,-0.9123747579707272,4,6.8,6.239698905955568,3.7139759081386896,6.397299510034138,4.306733900142845,7.019080759379428,7.250073226869057,6.954484180265797,3.297015807327898,6.286322370862912
35,Almond_High,2017-06-15,Almond_High,Croplands,36.169669,-120.201004,7.4,7.6,7.383518981720705,24.97529166666667,2.1388914729166664,1.7453193667291664,0.2802306751992158,-0.9599326896597448,4,7.4,6.78775218398008,3.4067449684119318,6.7600210889955274,3.1914117069852312,7.843300880971021,7.346915912417693,7.381779294422024,3.081894351652125,6.653220936591863
36,Almond_High,2017-06-16,Almond_High,Croplands,36.169669,-120.201004,6.7,7.9,8.509641270596134,26.43239583333333,2.03082104375,1.5060985791875003,0.263665492728007,-0.9646141756912436,4,6.7,6.148356692951484,3.4078116932374605,6.121655040779398,3.2040275894738923,7.157564488953159,7.198292827360066,6.871035187990513,3.17710430446522,6.0400797865870866
37,Almond_High,2017-06-23,Almond_High,Croplands,36.169669,-120.201004,7.0,7.0,8.435072647304706,31.32466666666667,2.926988304166668,1.2531234217916667,0.1457991969198751,-0.9893142039703664,4,7.0,6.422383331963738,3.8247319461961444,6.653823792685092,1.0078598133625234,7.655412256148887,7.53899940538892,7.18500740842664,3.2251569185936586,6.50310776524349
38,Almond_High,2017-07-01,Almond_High,Croplands,36.169669,-120.201004,7.0,7.1,6.701810390342505,25.526125,2.111050325,1.2819467873750003,0.0086069968886886,-0.9999629591162656,4,7.0,6.422383331963738,3.5345476079919944,6.392916306518652,1.7398879539471535,7.7489902878976125,7.604490710576033,7.2074867962070455,3.209527891187809,6.290078020308444
39,Almond_High,2017-07-02,Almond_High,Croplands,36.169669,-120.201004,6.6,6.9,6.723902870981468,26.869145833333324,2.255718027083333,1.3590524775833337,-0.008606996888688,-0.9999629591162656,4,6.6,6.057014479947398,3.6375591336827435,6.108588254618221,2.343078736665962,6.5116947113287305,6.529070319801504,6.57565393174305,3.2568267729885636,6.001560721567441
40,Almond_High,2017-07-09,Almond_High,Croplands,36.169669,-120.201004,6.5,7.5,5.7924162043227545,30.03183333333333,3.25096554375,1.1158817400416672,-0.1287481774525806,-0.99167731989929,4,6.5,5.965672266943313,3.618529092641907,6.041271314904462,1.6892615251325882,6.7998635742862605,6.422064748459931,6.473249323156298,2.8984420968179467,5.856175860378746
