date,site_id,openet_et_mm,eto_mm,ndvi,measured_et_mm,t_min_c,t_max_c,t_avg_c,vpd_kpa,wind_m_s,station_latitude,station_longitude
2018-08-06,Almond_High,6.500000,8.200000,,3.513105,17.450000,36.350000,26.900000,3.400000,3.700000,36.169669,-120.201004
2018-08-13,Almond_High,6.000000,3.900000,,6.110138,19.850000,37.550000,28.700000,3.220000,2.600000,36.169669,-120.201004
2018-08-14,Almond_High,6.100000,3.600000,,6.551038,19.150000,36.550000,27.850000,3.110000,2.500000,36.169669,-120.201004
2018-08-21,Almond_High,6.000000,4.900000,,5.439564,17.350000,33.950000,25.650000,2.660000,2.300000,36.169669,-120.201004
2018-08-22,Almond_High,5.800000,4.300000,,4.791371,16.550000,33.450000,25.000000,2.550000,2.200000,36.169669,-120.201004
2018-08-29,Almond_High,5.400000,4.600000,,3.740989,16.850000,31.550000,24.200000,1.990000,2.200000,36.169669,-120.201004
2018-08-30,Almond_High,4.800000,7.600000,,3.718893,16.050000,30.050000,23.050000,1.950000,2.400000,36.169669,-120.201004
2018-09-06,Almond_High,5.100000,2.300000,,6.345610,18.250000,36.150000,27.200000,2.920000,2.800000,36.169669,-120.201004
2018-09-07,Almond_High,5.100000,2.100000,,6.619892,18.250000,37.050000,27.650000,3.220000,2.900000,36.169669,-120.201004
2018-09-14,Almond_High,4.100000,5.900000,,3.910959,12.350000,29.850000,21.100000,2.130000,2.700000,36.169669,-120.201004
2018-09-15,Almond_High,4.600000,4.500000,,3.958580,12.550000,29.050000,20.800000,2.090000,2.700000,36.169669,-120.201004
2018-09-22,Almond_High,4.300000,3.800000,,5.159250,15.250000,34.350000,24.800000,2.860000,1.700000,36.169669,-120.201004
2018-09-23,Almond_High,4.900000,3.600000,,5.731216,15.250000,33.250000,24.250000,2.770000,2.300000,36.169669,-120.201004
2018-09-30,Almond_High,3.100000,5.400000,,3.525559,14.250000,27.450000,20.850000,1.580000,2.100000,36.169669,-120.201004
2018-10-01,Almond_High,3.800000,5.500000,,4.425719,15.050000,30.750000,22.900000,2.170000,1.900000,36.169669,-120.201004
2018-10-08,Almond_High,3.600000,1.000000,,4.649005,11.750000,27.150000,19.450000,1.890000,1.000000,36.169669,-120.201004
2018-10-09,Almond_High,3.500000,1.000000,,4.562286,12.050000,28.250000,20.150000,1.700000,2.000000,36.169669,-120.201004
2018-10-16,Almond_High,3.300000,2.400000,,4.425754,9.350000,27.150000,18.250000,1.930000,0.700000,36.169669,-120.201004
2018-10-17,Almond_High,3.100000,2.800000,,4.065057,10.050000,28.750000,19.400000,2.130000,0.900000,36.169669,-120.201004
2018-10-24,Almond_High,2.800000,1.400000,,3.569796,9.050000,25.550000,17.300000,1.520000,2.200000,36.169669,-120.201004
2018-10-25,Almond_High,3.100000,1.400000,,3.407222,10.650000,26.550000,18.600000,1.520000,2.100000,36.169669,-120.201004
2018-11-02,Almond_High,2.500000,2.700000,,2.866877,10.050000,26.650000,18.350000,1.630000,1.100000,36.169669,-120.201004
2018-11-09,Almond_High,2.100000,1.500000,,2.413155,5.350000,21.650000,13.500000,1.350000,0.700000,36.169669,-120.201004
2018-11-10,Almond_High,1.600000,2.700000,,2.112449,3.850000,19.750000,11.800000,1.170000,0.800000,36.169669,-120.201004
2018-11-18,Almond_High,1.600000,0.800000,,1.706364,4.350000,20.450000,12.400000,1.190000,0.800000,36.169669,-120.201004
2018-11-25,Almond_High,0.900000,1.500000,,1.401801,8.050000,18.650000,13.350000,0.310000,1.900000,36.169669,-120.201004
2018-11-26,Almond_High,1.300000,1.600000,,1.279527,7.650000,20.050000,13.850000,0.530000,1.200000,36.169669,-120.201004
2018-12-03,Almond_High,0.800000,0.500000,,0.808726,5.650000,13.350000,9.500000,0.490000,1.300000,36.169669,-120.201004
2018-12-11,Almond_High,0.600000,2.300000,,0.819383,4.350000,13.350000,8.850000,0.370000,1.600000,36.169669,-120.201004
2018-12-20,Almond_High,0.800000,2.800000,,0.145200,3.950000,14.550000,9.250000,0.330000,0.800000,36.169669,-120.201004
2018-12-27,Almond_High,1.200000,0.400000,,1.439965,1.850000,13.750000,7.800000,0.420000,1.800000,36.169669,-120.201004
2018-12-28,Almond_High,1.000000,1.100000,,1.006499,0.450000,12.250000,6.350000,0.490000,1.400000,36.169669,-120.201004
2019-01-04,Almond_High,1.600000,2.500000,,0.565708,-0.650000,18.250000,8.800000,0.820000,1.100000,36.169669,-120.201004
2019-01-12,Almond_High,1.200000,0.700000,,1.364614,4.950000,17.550000,11.250000,0.330000,1.500000,36.169669,-120.201004
2019-01-13,Almond_High,0.900000,0.700000,,0.617591,3.950000,16.050000,10.000000,0.320000,0.900000,36.169669,-120.201004
2019-01-21,Almond_High,1.000000,3.100000,,1.455409,3.350000,13.750000,8.550000,0.360000,3.800000,36.169669,-120.201004
2019-02-05,Almond_High,1.100000,0.400000,,1.741929,0.250000,10.150000,5.200000,0.230000,3.000000,36.169669,-120.201004
2019-02-06,Almond_High,1.500000,0.400000,,1.083381,-0.150000,11.250000,5.550000,0.380000,1.200000,36.169669,-120.201004
2019-02-22,Almond_High,1.900000,2.300000,,1.626821,0.350000,12.650000,6.500000,0.510000,1.500000,36.169669,-120.201004
2019-03-09,Almond_High,2.000000,4.200000,,1.912572,3.450000,14.850000,9.150000,0.430000,2.400000,36.169669,-120.201004
2019-03-10,Almond_High,2.500000,2.400000,,1.290637,2.850000,16.250000,9.550000,0.430000,1.700000,36.169669,-120.201004
2019-03-17,Almond_High,3.300000,3.800000,,2.375388,6.550000,25.450000,16.000000,1.090000,1.100000,36.169669,-120.201004
2019-03-18,Almond_High,3.600000,3.800000,,3.423563,9.450000,27.950000,18.700000,1.400000,1.000000,36.169669,-120.201004
2019-03-26,Almond_High,3.800000,3.800000,,3.077299,9.250000,23.250000,16.250000,0.940000,1.200000,36.169669,-120.201004
2019-04-02,Almond_High,4.200000,4.800000,,5.365259,10.650000,23.650000,17.150000,0.890000,3.000000,36.169669,-120.201004
2019-04-10,Almond_High,5.300000,7.800000,,5.661149,8.950000,22.550000,15.750000,1.130000,3.300000,36.169669,-120.201004
2019-04-18,Almond_High,5.400000,5.300000,,5.336478,10.950000,30.850000,20.900000,1.550000,1.300000,36.169669,-120.201004
2019-04-19,Almond_High,5.200000,4.800000,,6.923783,14.150000,33.150000,23.650000,1.920000,1.000000,36.169669,-120.201004
2019-04-26,Almond_High,5.900000,5.500000,,7.567375,16.050000,35.150000,25.600000,2.330000,2.300000,36.169669,-120.201004
2019-04-27,Almond_High,5.800000,5.600000,,6.482815,12.850000,32.650000,22.750000,2.030000,1.700000,36.169669,-120.201004
2019-05-04,Almond_High,6.200000,4.100000,,6.559938,12.650000,31.650000,22.150000,2.280000,1.900000,36.169669,-120.201004
2019-05-05,Almond_High,5.600000,4.500000,,4.935978,11.650000,27.250000,19.450000,1.740000,2.400000,36.169669,-120.201004
2019-05-12,Almond_High,6.700000,5.100000,,7.132804,14.750000,32.750000,23.750000,2.150000,2.800000,36.169669,-120.201004
2019-05-13,Almond_High,6.300000,5.300000,,7.941738,13.850000,31.450000,22.650000,2.000000,3.000000,36.169669,-120.201004
2019-06-05,Almond_High,7.000000,5.600000,,9.086667,21.650000,38.650000,30.150000,2.770000,2.400000,36.169669,-120.201004
2019-06-06,Almond_High,7.600000,4.000000,,10.075362,14.750000,34.150000,24.450000,2.080000,3.300000,36.169669,-120.201004
2019-06-13,Almond_High,7.200000,6.500000,,10.462813,19.650000,36.850000,28.250000,2.730000,3.000000,36.169669,-120.201004
2019-06-14,Almond_High,7.100000,7.500000,,8.576311,18.350000,35.050000,26.700000,2.470000,3.000000,36.169669,-120.201004
2019-06-21,Almond_High,7.000000,10.300000,,8.825925,15.750000,31.650000,23.700000,1.860000,3.600000,36.169669,-120.201004
2019-06-22,Almond_High,7.000000,5.200000,,8.769234,16.350000,34.350000,25.350000,2.530000,2.500000,36.169669,-120.201004
2019-06-29,Almond_High,7.000000,7.600000,,7.340748,15.750000,33.150000,24.450000,2.470000,3.300000,36.169669,-120.201004
2019-06-30,Almond_High,7.100000,7.100000,,7.638375,17.150000,34.250000,25.700000,2.780000,2.800000,36.169669,-120.201004
2019-07-08,Almond_High,7.100000,6.200000,,8.324281,15.850000,33.350000,24.600000,2.380000,3.500000,36.169669,-120.201004
2019-07-15,Almond_High,7.200000,6.600000,,8.755813,19.050000,37.450000,28.250000,3.150000,3.800000,36.169669,-120.201004
2019-07-16,Almond_High,8.000000,8.600000,,8.119102,18.450000,36.250000,27.350000,2.700000,3.600000,36.169669,-120.201004
2019-07-23,Almond_High,6.900000,6.000000,,8.373743,22.850000,38.550000,30.700000,3.460000,2.500000,36.169669,-120.201004
2019-07-24,Almond_High,6.800000,6.800000,,8.578704,23.050000,40.050000,31.550000,3.740000,2.700000,36.169669,-120.201004
2019-07-31,Almond_High,7.000000,9.400001,,5.851249,19.050000,37.150000,28.100000,3.470000,1.800000,36.169669,-120.201004
2019-08-01,Almond_High,6.900000,9.200000,,7.145717,19.150000,37.050000,28.100000,3.330000,1.800000,36.169669,-120.201004
2019-08-08,Almond_High,6.500000,4.400000,,3.402247,17.850000,34.550000,26.200000,2.710000,2.700000,36.169669,-120.201004
2019-08-09,Almond_High,6.100000,5.300000,,3.440162,16.850000,32.850000,24.850000,2.300000,3.200000,36.169669,-120.201004
2019-08-16,Almond_High,6.600000,10.200000,,5.888035,22.150000,40.850000,31.500000,4.090000,2.700000,36.169669,-120.201004
2019-08-17,Almond_High,6.500000,9.600000,,4.328370,19.750000,38.050000,28.900000,3.140000,2.900000,36.169669,-120.201004
2019-08-24,Almond_High,6.100000,5.900000,,3.122652,22.450000,37.850000,30.150000,2.780000,2.300000,36.169669,-120.201004
2019-08-25,Almond_High,6.200000,5.900000,,4.460998,22.650000,38.650000,30.650000,3.110000,2.700000,36.169669,-120.201004
2019-09-01,Almond_High,5.500000,5.600000,,5.271367,20.150000,38.550000,29.350000,3.490000,2.700000,36.169669,-120.201004
2019-09-02,Almond_High,5.200000,6.900000,,4.522364,22.350000,38.850000,30.600000,3.680000,2.800000,36.169669,-120.201004
2019-09-09,Almond_High,4.600000,8.000000,,2.299361,14.450000,29.950000,22.200000,1.720000,3.400000,36.169669,-120.201004
2019-09-10,Almond_High,4.300000,7.900000,,2.672772,14.250000,28.250000,21.250000,1.530000,3.400000,36.169669,-120.201004
2019-09-18,Almond_High,4.300000,6.800000,,3.656635,13.050000,29.250000,21.150000,1.650000,2.800000,36.169669,-120.201004
2019-09-25,Almond_High,4.000000,5.400000,,5.468041,17.250000,35.750000,26.500000,2.810000,1.100000,36.169669,-120.201004
2019-10-04,Almond_High,3.100000,2.500000,,3.303419,10.350000,25.150000,17.750000,1.580000,3.100000,36.169669,-120.201004
2016-10-11,Almond_Low,2.700000,6.600000,,3.055048,10.750000,25.750000,18.250000,1.260000,2.400000,36.946608,-120.102370
2016-10-18,Almond_Low,1.900000,4.700000,,2.585294,7.250000,22.250000,14.750000,0.820000,5.400000,36.946608,-120.102370
2016-10-19,Almond_Low,2.300000,4.100000,,2.736925,7.350000,23.050000,15.200000,0.970000,3.400000,36.946608,-120.102370
2016-10-26,Almond_Low,1.600000,3.700000,,2.569979,9.850000,28.250000,19.050000,1.240000,1.800000,36.946608,-120.102370
2016-11-11,Almond_Low,1.600000,2.200000,,1.126035,11.450000,27.850000,19.650000,1.250000,1.600000,36.946608,-120.102370
2016-11-12,Almond_Low,1.500000,2.000000,,1.137528,8.650000,25.150000,16.900000,0.810000,3.300000,36.946608,-120.102370
2017-02-23,Almond_Low,1.700000,1.800000,,1.362924,1.450000,12.050000,6.750000,0.390000,3.700000,36.946608,-120.102370
2017-02-24,Almond_Low,1.600000,4.300000,,1.441028,-0.050000,13.050000,6.500000,0.470000,1.400000,36.946608,-120.102370
2017-03-03,Almond_Low,1.700000,5.800000,,1.444438,4.050000,20.550000,12.300000,0.530000,1.100000,36.946608,-120.102370
2017-03-04,Almond_Low,2.300000,5.700000,,1.381307,5.050000,19.750000,12.400000,0.550000,2.300000,36.946608,-120.102370
2017-03-11,Almond_Low,2.600000,1.700000,,2.103031,8.050000,23.350000,15.700000,0.420000,3.100000,36.946608,-120.102370
2017-03-12,Almond_Low,3.200000,1.900000,,2.330176,8.150000,24.250000,16.200000,0.530000,3.400000,36.946608,-120.102370
2017-03-27,Almond_Low,3.500000,4.200000,,5.641309,6.650000,18.750000,12.700000,0.450000,3.900000,36.946608,-120.102370
2017-03-28,Almond_Low,3.600000,1.700000,,3.733831,5.450000,19.750000,12.600000,0.580000,3.500000,36.946608,-120.102370
2017-04-05,Almond_Low,3.400000,4.300000,,4.070743,10.150000,28.250000,19.200000,1.400000,2.100000,36.946608,-120.102370
2017-04-12,Almond_Low,3.200000,5.200000,,5.550121,10.850000,25.850000,18.350000,1.130000,3.800000,36.946608,-120.102370
2017-04-13,Almond_Low,3.200000,3.300000,,4.995869,6.850000,20.350000,13.600000,0.600000,2.400000,36.946608,-120.102370
2017-04-20,Almond_Low,4.800000,4.500000,,6.290786,9.350000,22.250000,15.800000,0.770000,6.100000,36.946608,-120.102370
2017-04-21,Almond_Low,4.900000,1.400000,,4.864496,8.750000,25.950000,17.350000,1.030000,3.000000,36.946608,-120.102370
2017-04-28,Almond_Low,5.300000,4.400000,,8.162924,7.750000,24.750000,16.250000,1.100000,6.800000,36.946608,-120.102370
2017-04-29,Almond_Low,5.300000,0.600000,,6.227409,8.150000,26.750000,17.450000,1.400000,2.800000,36.946608,-120.102370
2017-05-06,Almond_Low,5.100000,6.400000,,6.844555,10.450000,20.250000,15.350000,0.600000,4.900000,36.946608,-120.102370
2017-05-07,Almond_Low,2.500000,7.300000,,4.286861,11.350000,22.050000,16.700000,0.700000,2.300000,36.946608,-120.102370
2017-05-14,Almond_Low,5.400000,7.800000,,6.668691,7.550000,23.050000,15.300000,1.010000,3.600000,36.946608,-120.102370
2017-05-22,Almond_Low,7.300000,2.600000,,7.392860,17.050000,37.250000,27.150000,2.840000,2.400000,36.946608,-120.102370
2017-05-23,Almond_Low,6.800000,4.400000,,7.836070,17.650000,38.250000,27.950000,2.830000,2.700000,36.946608,-120.102370
2017-05-30,Almond_Low,6.500000,6.400000,,9.459108,15.250000,30.950000,23.100000,1.640000,4.700000,36.946608,-120.102370
2017-06-07,Almond_Low,7.100000,5.500000,,9.431587,13.350000,33.850000,23.600000,1.910000,3.800000,36.946608,-120.102370
2017-06-08,Almond_Low,4.400000,4.900000,,8.794381,14.250000,28.050000,21.150000,1.250000,4.600000,36.946608,-120.102370
2017-06-15,Almond_Low,7.700000,7.600000,,10.003036,14.650000,34.450000,24.550000,2.070000,5.100000,36.946608,-120.102370
2017-06-16,Almond_Low,7.000000,7.900000,,8.963545,17.450000,36.550000,27.000000,2.130000,4.500000,36.946608,-120.102370
2017-06-23,Almond_Low,7.700000,7.000000,,9.931237,20.850000,40.150000,30.500000,2.820000,3.200000,36.946608,-120.102370
2017-07-01,Almond_Low,7.200000,7.100000,,10.154776,16.850000,33.350000,25.100000,1.910000,3.800000,36.946608,-120.102370
2017-07-02,Almond_Low,6.500000,6.900000,,8.739276,16.350000,36.050000,26.200000,2.080000,3.000000,36.946608,-120.102370
2017-07-09,Almond_Low,6.800000,7.500000,,7.590919,20.150000,40.350000,30.250000,3.560000,4.000000,36.946608,-120.102370
2017-07-10,Almond_Low,3.200000,8.600000,,7.791335,20.450000,40.750000,30.600000,3.490000,2.900000,36.946608,-120.102370
2017-07-17,Almond_Low,7.800000,8.100000,,10.213358,18.850000,40.550000,29.700000,3.680000,4.500000,36.946608,-120.102370
2017-07-18,Almond_Low,7.600000,8.300000,,11.691712,17.450000,38.150000,27.800000,3.350000,3.800000,36.946608,-120.102370
2017-07-25,Almond_Low,6.100000,9.200000,,8.595152,17.950000,36.650000,27.300000,2.590000,2.400000,36.946608,-120.102370
2017-08-10,Almond_Low,6.200000,5.400000,,7.335965,17.950000,36.350000,27.150000,2.200000,4.700000,36.946608,-120.102370
2017-08-11,Almond_Low,6.100000,4.900000,,8.070377,16.650000,37.450000,27.050000,2.660000,4.100000,36.946608,-120.102370
2017-08-18,Almond_Low,5.500000,5.800000,,6.263707,20.250000,36.150000,28.200000,2.080000,4.100000,36.946608,-120.102370
2017-08-19,Almond_Low,5.500000,6.600000,,6.344115,19.350000,36.950000,28.150000,2.320000,4.000000,36.946608,-120.102370
2017-08-26,Almond_Low,5.100000,4.800000,,3.895439,19.150000,39.550000,29.350000,3.340000,2.600000,36.946608,-120.102370
2017-08-27,Almond_Low,5.100000,5.200000,,5.178027,20.550000,40.450000,30.500000,3.440000,2.900000,36.946608,-120.102370
2017-09-03,Almond_Low,3.600000,5.900000,,6.142170,23.750000,40.750000,32.250000,3.630000,1.900000,36.946608,-120.102370
2017-09-04,Almond_Low,4.200000,6.100000,,6.269340,23.550000,37.950000,30.750000,2.580000,5.400000,36.946608,-120.102370
2017-09-11,Almond_Low,3.600000,5.700000,,4.180215,20.650000,34.550000,27.600000,2.230000,3.500000,36.946608,-120.102370
2017-09-12,Almond_Low,4.200000,4.900000,,5.483142,18.750000,34.850000,26.800000,1.750000,2.000000,36.946608,-120.102370
2017-09-19,Almond_Low,4.300000,8.000000,,4.643956,11.650000,26.350000,19.000000,0.900000,4.900000,36.946608,-120.102370
2017-09-20,Almond_Low,3.900000,5.500000,,4.079613,11.550000,27.850000,19.700000,1.050000,4.400000,36.946608,-120.102370
2017-09-27,Almond_Low,3.000000,1.500000,,3.618803,12.150000,33.050000,22.600000,2.430000,1.500000,36.946608,-120.102370
2017-09-28,Almond_Low,3.100000,2.500000,,3.061260,12.650000,34.350000,23.500000,2.720000,2.700000,36.946608,-120.102370
2017-10-05,Almond_Low,2.800000,2.400000,,1.836488,7.850000,27.450000,17.650000,1.770000,4.100000,36.946608,-120.102370
2017-10-06,Almond_Low,2.800000,3.800000,,2.025419,8.250000,29.350000,18.800000,1.990000,2.300000,36.946608,-120.102370
2017-10-13,Almond_Low,2.500000,3.800000,,2.212269,4.450000,23.950000,14.200000,1.470000,4.500000,36.946608,-120.102370
2017-10-14,Almond_Low,2.200000,5.000000,,2.193198,4.650000,23.750000,14.200000,1.350000,2.600000,36.946608,-120.102370
2017-10-21,Almond_Low,1.300000,3.600000,,2.067600,5.450000,20.050000,12.750000,0.770000,3.600000,36.946608,-120.102370
2017-10-22,Almond_Low,2.200000,4.100000,,2.226064,6.350000,22.950000,14.650000,0.930000,3.500000,36.946608,-120.102370
2017-10-29,Almond_Low,1.900000,4.300000,,2.720833,9.650000,26.850000,18.250000,1.270000,2.700000,36.946608,-120.102370
2017-10-30,Almond_Low,1.700000,3.100000,,2.539294,8.550000,23.650000,16.100000,0.900000,2.700000,36.946608,-120.102370
2017-11-06,Almond_Low,1.500000,1.400000,,1.541109,2.450000,17.950000,10.200000,0.560000,3.000000,36.946608,-120.102370
2017-11-07,Almond_Low,1.000000,2.200000,,1.569563,2.650000,19.550000,11.100000,0.730000,2.200000,36.946608,-120.102370
2017-11-14,Almond_Low,1.300000,2.500000,,1.868176,9.050000,20.350000,14.700000,0.630000,4.100000,36.946608,-120.102370
2017-11-15,Almond_Low,0.700000,2.300000,,1.331906,9.050000,19.650000,14.350000,0.820000,2.400000,36.946608,-120.102370
2017-11-22,Almond_Low,1.000000,2.300000,,1.479689,6.650000,22.450000,14.550000,0.770000,0.700000,36.946608,-120.102370
2017-11-23,Almond_Low,1.200000,3.400000,,1.575226,8.150000,22.550000,15.350000,0.800000,2.500000,36.946608,-120.102370
2017-11-30,Almond_Low,0.800000,2.100000,,0.993792,1.150000,16.050000,8.600000,0.360000,2.400000,36.946608,-120.102370
2017-12-01,Almond_Low,0.900000,3.000000,,0.808019,1.750000,16.550000,9.150000,0.500000,2.000000,36.946608,-120.102370
2017-12-08,Almond_Low,0.700000,2.400000,,0.663401,-0.350000,18.050000,8.850000,0.770000,1.200000,36.946608,-120.102370
2017-12-16,Almond_Low,0.900000,3.700000,,0.481120,2.450000,15.250000,8.850000,0.650000,6.000000,36.946608,-120.102370
2017-12-17,Almond_Low,0.300000,0.900000,,0.398859,0.150000,15.850000,8.000000,0.740000,1.700000,36.946608,-120.102370
2018-01-26,Almond_Low,0.800000,4.600000,,0.426427,0.650000,14.750000,7.700000,0.430000,2.700000,36.946608,-120.102370
2018-02-02,Almond_Low,1.400000,2.700000,,0.780650,4.850000,20.250000,12.550000,0.560000,1.600000,36.946608,-120.102370
2018-02-03,Almond_Low,1.100000,2.900000,,0.837762,7.050000,22.550000,14.800000,0.770000,1.500000,36.946608,-120.102370
2018-02-10,Almond_Low,1.900000,0.800000,,1.461142,6.650000,19.950000,13.300000,0.650000,4.300000,36.946608,-120.102370
2018-02-11,Almond_Low,1.300000,1.900000,,1.356689,2.150000,17.850000,10.000000,0.700000,3.000000,36.946608,-120.102370
2018-02-18,Almond_Low,2.000000,4.700000,,1.111966,2.950000,17.650000,10.300000,0.740000,4.500000,36.946608,-120.102370
2018-02-19,Almond_Low,1.900000,0.900000,,1.103121,-1.550000,11.650000,5.050000,0.480000,4.300000,36.946608,-120.102370
2018-03-06,Almond_Low,2.100000,4.700000,,2.273324,2.450000,20.350000,11.400000,0.870000,1.400000,36.946608,-120.102370
2018-03-14,Almond_Low,2.200000,6.200000,,2.739914,6.550000,15.750000,11.150000,0.270000,1.900000,36.946608,-120.102370
2018-03-15,Almond_Low,2.200000,7.700000,,3.630965,5.850000,16.550000,11.200000,0.600000,2.600000,36.946608,-120.102370
