regime,specification,fold,score,inner_fraction,outer_fraction,full_macro_mae,selected_neural_mae,selected_openet_mae,rows,selected_rows
proximity,archived,7,distance,0.30000000000000004,0.5444444444444444,0.6725621364285095,0.5319145922013961,0.5916668853982884,900,490
proximity,archived,7,distance,0.4,0.6444444444444445,0.6665535516538484,0.5268415115229881,0.5845799799950012,900,580
proximity,archived,7,distance,0.5,0.7466666666666667,0.6539168160460634,0.5285066033831728,0.5769504678645769,900,672
proximity,archived,7,distance,0.6000000000000001,0.8033333333333333,0.6582889150260268,0.5253877107982936,0.5647017954364174,900,723
proximity,archived,7,distance,0.7000000000000001,0.85,0.6445644762646725,0.5247788906538476,0.5619437963149192,900,765
proximity,archived,7,distance,0.8,0.9166666666666666,0.6265993637086403,0.5278203111380877,0.5655914955979364,900,825
proximity,archived,7,distance,0.9,0.9611111111111111,0.6279194394413959,0.5301981482755441,0.5636207098801412,900,865
proximity,archived,7,distance,1.0,1.0,0.6238601684896975,0.5367788731054027,0.5670098410940504,900,900
proximity,archived,7,predicted_gain,0.0,0.0,0.7239923039672226,,,900,0
proximity,archived,7,predicted_gain,0.1,0.15222222222222223,0.6770188286257595,0.39781819634955606,0.3850348944470833,900,137
proximity,archived,7,predicted_gain,0.2,0.35777777777777775,0.6755393471663279,0.3763318341056218,0.3697860463743963,900,322
proximity,archived,7,predicted_gain,0.30000000000000004,0.5744444444444444,0.6596746067405405,0.3591303287333438,0.372289894481655,900,517
proximity,archived,7,predicted_gain,0.4,0.6,0.6631407580999934,0.38308146769779017,0.3915705912089272,900,540
proximity,archived,7,predicted_gain,0.5,0.7244444444444444,0.6616581579138772,0.4482836806577033,0.45494060428164174,900,652
proximity,archived,7,predicted_gain,0.6000000000000001,0.7666666666666667,0.6589869425525728,0.45272692453491165,0.4616085069649339,900,690
proximity,archived,7,predicted_gain,0.7000000000000001,0.8377777777777777,0.6561756378082801,0.4694806527883912,0.47636365083120974,900,754
proximity,archived,7,predicted_gain,0.8,0.9111111111111111,0.6473140813454973,0.5044755916446457,0.521453890606253,900,820
proximity,archived,7,predicted_gain,0.9,0.9855555555555555,0.6430121991818399,0.5286118970590156,0.5505948344140398,900,887
proximity,archived,7,predicted_gain,1.0,1.0,0.6238601684896975,0.5367788731054027,0.5670098410940504,900,900
proximity,archived,8,spread,0.0,0.0,0.92715936826243,,,678,0
proximity,archived,8,spread,0.1,0.13274336283185842,0.9220094015715946,0.7631081174358703,0.7908343079710123,678,90
proximity,archived,8,spread,0.2,0.24188790560471976,0.9325446810694771,0.8329257870199345,0.8563765803318688,678,164
proximity,archived,8,spread,0.30000000000000004,0.33775811209439527,0.9252706072460626,0.804370244003532,0.8407231586081004,678,229
proximity,archived,8,spread,0.4,0.4277286135693215,0.905001333835059,0.7961013114073264,0.8599939194273006,678,290
proximity,archived,8,spread,0.5,0.4911504424778761,0.8981863172704414,0.7780295845926397,0.8466165592727067,678,333
proximity,archived,8,spread,0.6000000000000001,0.56047197640118,0.8894448091505724,0.7822594823573046,0.8582243176711913,678,380
proximity,archived,8,spread,0.7000000000000001,0.6460176991150443,0.8807849024413134,0.8031904826207131,0.8819092374091001,678,438
proximity,archived,8,spread,0.8,0.7330383480825958,0.876911723363919,0.8335129902270562,0.898413952946126,678,497
proximity,archived,8,spread,0.9,0.8702064896755162,0.8729828243317926,0.8823007174868506,0.9424157020478074,678,590
proximity,archived,8,spread,1.0,1.0,0.8265225535126859,0.862984812714591,0.9298819636829416,678,678
proximity,archived,8,distance,0.0,0.0,0.92715936826243,,,678,0
proximity,archived,8,distance,0.1,0.18584070796460178,0.9132860194884814,0.6707545532380804,0.7409445480022065,678,126
proximity,archived,8,distance,0.2,0.3466076696165192,0.910276155559717,0.7734431815192274,0.8010959031477244,678,235
proximity,archived,8,distance,0.30000000000000004,0.48525073746312686,0.9122039341344749,0.8197475279231865,0.8394600433953773,678,329
proximity,archived,8,distance,0.4,0.5811209439528023,0.9019613744181395,0.8348229743757707,0.8656781030308299,678,394
proximity,archived,8,distance,0.5,0.644542772861357,0.8884055036794025,0.849965682577306,0.8922258467203285,678,437
proximity,archived,8,distance,0.6000000000000001,0.7271386430678466,0.893499224729269,0.8735142989011246,0.9158002126641491,678,493
proximity,archived,8,distance,0.7000000000000001,0.7772861356932154,0.8808410690062418,0.8555427708395177,0.9091531046493898,678,527
proximity,archived,8,distance,0.8,0.8466076696165191,0.8684706873818333,0.8587911897341058,0.9150910052551046,678,574
proximity,archived,8,distance,0.9,0.911504424778761,0.8594683634032362,0.8698749751064572,0.9300687646164381,678,618
proximity,archived,8,distance,1.0,1.0,0.8265225535126859,0.862984812714591,0.9298819636829416,678,678
proximity,archived,8,predicted_gain,0.0,0.0,0.92715936826243,,,678,0
proximity,archived,8,predicted_gain,0.1,0.07079646017699115,0.8955608498963812,0.8473448646691022,1.1599853172038939,678,48
proximity,archived,8,predicted_gain,0.2,0.16519174041297935,0.8960814154504848,0.7877356989687566,0.9620066816195386,678,112
proximity,archived,8,predicted_gain,0.30000000000000004,0.33480825958702065,0.8974011292142433,0.876814535056806,0.947487093381309,678,227
proximity,archived,8,predicted_gain,0.4,0.36578171091445427,0.8975010382402846,0.8817493017569866,0.9509434329550678,678,248
proximity,archived,8,predicted_gain,0.5,0.6032448377581121,0.8800516008442713,0.7629230333623175,0.8123692250555999,678,409
proximity,archived,8,predicted_gain,0.6000000000000001,0.6032448377581121,0.8800516008442713,0.7629230333623175,0.8123692250555999,678,409
proximity,archived,8,predicted_gain,0.7000000000000001,0.6032448377581121,0.8800516008442713,0.7629230333623175,0.8123692250555999,678,409
proximity,archived,8,predicted_gain,0.8,0.6828908554572272,0.879707519892883,0.760361519849545,0.8063729216568554,678,463
proximity,archived,8,predicted_gain,0.9,0.7389380530973452,0.8691364423665546,0.7560046393450643,0.8026843379233444,678,501
proximity,archived,8,predicted_gain,1.0,1.0,0.8265225535126859,0.862984812714591,0.9298819636829416,678,678
proximity,archived,9,spread,0.0,0.0,0.8452762173108338,,,480,0
proximity,archived,9,spread,0.1,0.11458333333333333,0.8509783333148458,0.6232018523113433,0.5806458955160089,480,55
proximity,archived,9,spread,0.2,0.22708333333333333,0.8496160888193405,0.6887359858068205,0.6826317147061314,480,109
proximity,archived,9,spread,0.30000000000000004,0.35625,0.8657457255298109,0.6636582780495464,0.6566222491356071,480,171
proximity,archived,9,spread,0.4,0.4791666666666667,0.8705473163084009,0.7016349877084834,0.712377372423539,480,230
proximity,archived,9,spread,0.5,0.5833333333333334,0.8608848139193339,0.6963710249509839,0.7273940786538563,480,280
proximity,archived,9,spread,0.6000000000000001,0.6979166666666666,0.8538693058159865,0.6762825717756085,0.7116184679869241,480,335
proximity,archived,9,spread,0.7000000000000001,0.8041666666666667,0.8607532636746066,0.6711089498573889,0.7161499385893285,480,386
proximity,archived,9,spread,0.8,0.8875,0.863726038922845,0.6916785799547756,0.7324817073150237,480,426
proximity,archived,9,spread,0.9,0.9625,0.8627855949073104,0.729185973786091,0.766025572635249,480,462
proximity,archived,9,spread,1.0,1.0,0.8549880116971079,0.7506683308061145,0.7945155804036058,480,480
proximity,archived,9,distance,0.0,0.0,0.8452762173108338,,,480,0
proximity,archived,9,distance,0.1,0.41875,0.8333792757504918,0.5797036654564371,0.6500895766592616,480,201
proximity,archived,9,distance,0.2,0.5979166666666667,0.8442051823178089,0.6878355518143355,0.7312478068300228,480,287
proximity,archived,9,distance,0.30000000000000004,0.70625,0.8611453136023564,0.7486400646796536,0.7836142336008701,480,339
proximity,archived,9,distance,0.4,0.7916666666666666,0.8455227038299042,0.7565144213732762,0.7982181345530618,480,380
proximity,archived,9,distance,0.5,0.8291666666666667,0.8369541930854285,0.7529503362875922,0.80084848352727,480,398
proximity,archived,9,distance,0.6000000000000001,0.8833333333333333,0.8322978553688098,0.7521000595672458,0.8003291167579802,480,424
proximity,archived,9,distance,0.7000000000000001,0.9270833333333334,0.8293457385533112,0.7450886689506274,0.7946113704335653,480,445
proximity,archived,9,distance,0.8,0.9458333333333333,0.8338568487697843,0.7546870186174919,0.7975193909893447,480,454
proximity,archived,9,distance,0.9,0.9708333333333333,0.8563158565622089,0.7617068171743159,0.8048492381692172,480,466
proximity,archived,9,distance,1.0,1.0,0.8549880116971079,0.7506683308061145,0.7945155804036058,480,480
proximity,archived,9,predicted_gain,0.0,0.0,0.8452762173108338,,,480,0
proximity,archived,9,predicted_gain,0.1,0.06041666666666667,0.84307614022695,1.0224685712904342,1.0861005596913442,480,29
proximity,archived,9,predicted_gain,0.2,0.11458333333333333,0.8421269758677827,0.8403643069776989,0.9035072176765884,480,55
proximity,archived,9,predicted_gain,0.30000000000000004,0.30416666666666664,0.828408296232632,1.0063795231029087,1.0864708999617672,480,146
proximity,archived,9,predicted_gain,0.4,0.36666666666666664,0.8275440338742337,1.0129009163066647,1.0798396236150634,480,176
proximity,archived,9,predicted_gain,0.5,0.8625,0.862900335796216,0.6910587557720657,0.7276150131833828,480,414
proximity,archived,9,predicted_gain,0.6000000000000001,0.8625,0.862900335796216,0.6910587557720657,0.7276150131833828,480,414
proximity,archived,9,predicted_gain,0.7000000000000001,0.8625,0.862900335796216,0.6910587557720657,0.7276150131833828,480,414
proximity,archived,9,predicted_gain,0.8,0.8958333333333334,0.8630583511083149,0.6886040058577885,0.723782432807575,480,430
proximity,archived,9,predicted_gain,0.9,0.95625,0.8599699981373015,0.7134829670706532,0.7497857649857101,480,459
proximity,archived,9,predicted_gain,1.0,1.0,0.8549880116971079,0.7506683308061145,0.7945155804036058,480,480
proximity,noVPD,0,spread,0.0,0.0,1.0066915393571612,,,355,0
proximity,noVPD,0,spread,0.1,0.061971830985915494,1.008000739137373,0.9632541800119857,0.9835842125380388,355,22
proximity,noVPD,0,spread,0.2,0.17183098591549295,1.0107540513645072,1.0572895406900837,1.0672764518806452,355,61
proximity,noVPD,0,spread,0.30000000000000004,0.2591549295774648,1.0436653696328984,0.9914926607358531,0.9987860272836027,355,92
proximity,noVPD,0,spread,0.4,0.36619718309859156,1.0397844522152204,1.0571165485003282,1.0441502760178716,355,130
proximity,noVPD,0,spread,0.5,0.4591549295774648,1.0459450653446742,1.0658173825003427,1.0398445467789807,355,163
proximity,noVPD,0,spread,0.6000000000000001,0.5577464788732395,1.052043824104377,1.0418218003061708,1.0041449179343778,355,198
proximity,noVPD,0,spread,0.7000000000000001,0.6901408450704225,1.0190187178825019,1.0360004874281143,0.9986790391257379,355,245
proximity,noVPD,0,spread,0.8,0.7690140845070422,1.0199909590153644,1.0185811233217203,0.9829960095500144,355,273
proximity,noVPD,0,spread,0.9,0.8845070422535212,0.9937763897231792,1.0249182038077274,0.9934548996750548,355,314
proximity,noVPD,0,spread,1.0,1.0,0.8557773759036305,1.0295337303849537,1.0117938768557297,355,355
proximity,noVPD,0,distance,0.0,0.0,1.0066915393571612,,,355,0
proximity,noVPD,0,distance,0.1,0.10704225352112676,1.0155145528708263,1.1112812827697591,0.9459542416225973,355,38
proximity,noVPD,0,distance,0.2,0.23380281690140844,1.0537573917985683,1.0035332895478895,0.8753317546618341,355,83
proximity,noVPD,0,distance,0.30000000000000004,0.3352112676056338,1.023888477937147,0.9941220012676543,0.8687343447627478,355,119
proximity,noVPD,0,distance,0.4,0.4112676056338028,1.026177585473116,0.977528685366032,0.8764203206702592,355,146
proximity,noVPD,0,distance,0.5,0.5211267605633803,0.9055213701574053,0.993534785082534,0.9017487921611043,355,185
proximity,noVPD,0,distance,0.6000000000000001,0.647887323943662,0.896139838199721,1.0106524646492967,0.9457456651398413,355,230
proximity,noVPD,0,distance,0.7000000000000001,0.7690140845070422,0.8704211123605827,1.0358842481880706,0.9943735870659102,355,273
proximity,noVPD,0,distance,0.8,0.8422535211267606,0.8587107815759567,1.025980106518169,0.998154254811685,355,299
proximity,noVPD,0,distance,0.9,0.9436619718309859,0.853763271789313,1.00695473457183,0.9982099654403049,355,335
proximity,noVPD,0,distance,1.0,1.0,0.8557773759036305,1.0295337303849537,1.0117938768557297,355,355
proximity,noVPD,0,predicted_gain,0.0,0.0,1.0066915393571612,,,355,0
proximity,noVPD,0,predicted_gain,0.1,0.11549295774647887,0.8549470879144093,0.8460827949781607,0.9359112096753351,355,41
proximity,noVPD,0,predicted_gain,0.2,0.2056338028169014,0.851016279931746,0.7764128881055972,0.8266253272975665,355,73
proximity,noVPD,0,predicted_gain,0.30000000000000004,0.30704225352112674,0.8517931277615042,0.7982734246700491,0.8321621440371608,355,109
proximity,noVPD,0,predicted_gain,0.4,0.43661971830985913,0.8452151546534197,0.866856498451561,0.8969877042891535,355,155
proximity,noVPD,0,predicted_gain,0.5,0.5859154929577465,0.8638283596661036,0.8837391954283169,0.8521720301024011,355,208
proximity,noVPD,0,predicted_gain,0.6000000000000001,0.6704225352112676,0.8670845774522156,0.8805569172483971,0.844091116366818,355,238
proximity,noVPD,0,predicted_gain,0.7000000000000001,0.8112676056338028,0.8606682154071574,0.9586213317079958,0.9319573800255836,355,288
proximity,noVPD,0,predicted_gain,0.8,0.9098591549295775,0.9026177143002854,1.0121503157966045,0.973524118756947,355,323
proximity,noVPD,0,predicted_gain,0.9,0.9746478873239437,0.8572424017996818,1.0262746037653159,1.0036714631372265,355,346
proximity,noVPD,0,predicted_gain,1.0,1.0,0.8557773759036305,1.0295337303849537,1.0117938768557297,355,355
proximity,noVPD,1,spread,0.0,0.0,0.7737864330731312,,,709,0
proximity,noVPD,1,spread,0.1,0.09590973201692525,0.7646710327142329,0.6432029728582043,0.878446696099176,709,68
proximity,noVPD,1,spread,0.2,0.16784203102961917,0.7623268350172684,0.6499661791541496,0.8243840483478984,709,119
proximity,noVPD,1,spread,0.30000000000000004,0.2552891396332863,0.7434469146294813,0.6538018439399551,0.8685072397165831,709,181
proximity,noVPD,1,spread,0.4,0.3427362482369535,0.731210959098285,0.6275103806983373,0.8661498990872417,709,243
proximity,noVPD,1,spread,0.5,0.43582510578279265,0.7299965099539959,0.649186279389509,0.8644447761579382,709,309
proximity,noVPD,1,spread,0.6000000000000001,0.5557122708039492,0.728134714893082,0.665553142354944,0.8818429039804886,709,394
proximity,noVPD,1,spread,0.7000000000000001,0.6586741889985895,0.7339147053235371,0.6581637348305768,0.8548054383411502,709,467
proximity,noVPD,1,spread,0.8,0.7574047954866009,0.720910574758686,0.6631876384086448,0.8799899321406562,709,537
proximity,noVPD,1,spread,0.9,0.8970380818053597,0.7086717036750819,0.671475084063066,0.887019832712333,709,636
proximity,noVPD,1,spread,1.0,1.0,0.7154920025882272,0.6886518776056544,0.8936308418260588,709,709
proximity,noVPD,1,distance,0.0,0.0,0.7737864330731312,,,709,0
proximity,noVPD,1,distance,0.1,0.14104372355430184,0.783358020747821,0.6361927934186429,0.6884240727154003,709,100
proximity,noVPD,1,distance,0.2,0.2679830747531735,0.7944846610247807,0.6769939611875939,0.7312779152974173,709,190
proximity,noVPD,1,distance,0.30000000000000004,0.36671368124118475,0.7942633229877876,0.6925389508749374,0.741806192874404,709,260
proximity,noVPD,1,distance,0.4,0.4809590973201692,0.7888832098190508,0.6809975648423877,0.7467755256634855,709,341
proximity,noVPD,1,distance,0.5,0.5923836389280677,0.788008199278946,0.6858695692040079,0.7610899473122483,709,420
proximity,noVPD,1,distance,0.6000000000000001,0.7052186177715092,0.7786031090072956,0.6830859552484326,0.7822193536844273,709,500
proximity,noVPD,1,distance,0.7000000000000001,0.8039492242595204,0.7471847476888985,0.6897368107050239,0.8102802414448737,709,570
proximity,noVPD,1,distance,0.8,0.8575458392101551,0.7452212660818787,0.691811328858293,0.8151102162294407,709,608
proximity,noVPD,1,distance,0.9,0.919605077574048,0.7306583966735929,0.6857774214876432,0.8343139733845939,709,652
proximity,noVPD,1,distance,1.0,1.0,0.7154920025882272,0.6886518776056544,0.8936308418260588,709,709
proximity,noVPD,1,predicted_gain,0.0,0.0,0.7737864330731312,,,709,0
proximity,noVPD,1,predicted_gain,0.1,0.2059238363892807,0.769553616736986,0.776593144780749,1.3016843300699992,709,146
proximity,noVPD,1,predicted_gain,0.2,0.28772919605077574,0.7648730879265196,0.8013011886046182,1.2039695295665307,709,204
proximity,noVPD,1,predicted_gain,0.30000000000000004,0.3709449929478138,0.7465141584772625,0.7711528825509979,1.109219845735038,709,263
proximity,noVPD,1,predicted_gain,0.4,0.4090267983074753,0.7428808804818288,0.7609945184470875,1.0816489364668644,709,290
proximity,noVPD,1,predicted_gain,0.5,0.5782792665726375,0.7352893858366021,0.6949570923730126,0.9428538459679469,709,410
proximity,noVPD,1,predicted_gain,0.6000000000000001,0.7023977433004231,0.7389816401554005,0.6754768234127642,0.878984765536004,709,498
proximity,noVPD,1,predicted_gain,0.7000000000000001,0.7094499294781382,0.7381202468387315,0.6768560735268268,0.8786511958879636,709,503
proximity,noVPD,1,predicted_gain,0.8,0.844851904090268,0.7239028391723947,0.6750037131702255,0.8655736307888741,709,599
proximity,noVPD,1,predicted_gain,0.9,0.923836389280677,0.7128001074687628,0.6771808811230802,0.8639225363892674,709,655
proximity,noVPD,1,predicted_gain,1.0,1.0,0.7154920025882272,0.6886518776056544,0.8936308418260588,709,709
proximity,noVPD,2,spread,0.0,0.0,0.8553236753781261,,,538,0
proximity,noVPD,2,spread,0.1,0.11338289962825279,0.8388606983910137,0.9566860341801164,1.0556658100093097,538,61
proximity,noVPD,2,spread,0.2,0.20817843866171004,0.8398513620417971,0.8753108849734416,0.9426546939893523,538,112
proximity,noVPD,2,spread,0.30000000000000004,0.3104089219330855,0.8378327686580793,0.8212708082149988,0.8782588352663782,538,167
proximity,noVPD,2,spread,0.4,0.42193308550185876,0.8391283107321336,0.8009895806799097,0.8739675189510214,538,227
proximity,noVPD,2,spread,0.5,0.5408921933085502,0.8463584506121465,0.7999068990552802,0.8950308813620881,538,291
proximity,noVPD,2,spread,0.6000000000000001,0.6431226765799256,0.8481189310111528,0.8182196108086501,0.9179266038777879,538,346
proximity,noVPD,2,spread,0.7000000000000001,0.7434944237918215,0.849692490892721,0.8665241369490192,0.9509973874482982,538,400
proximity,noVPD,2,spread,0.8,0.8197026022304833,0.8339942239935305,0.8774553175499961,0.959159047466838,538,441
proximity,noVPD,2,spread,0.9,0.912639405204461,0.8245774120246575,0.8700607452434009,0.9542533931600267,538,491
proximity,noVPD,2,spread,1.0,1.0,0.8117876654697386,0.8743844052388049,0.9719625287054704,538,538
proximity,noVPD,2,distance,0.0,0.0,0.8553236753781261,,,538,0
proximity,noVPD,2,distance,0.1,0.1654275092936803,0.854798919095901,0.6682671611664733,0.6984193665630353,538,89
proximity,noVPD,2,distance,0.2,0.30297397769516726,0.857974004493594,0.7965826211087461,0.8057374883527724,538,163
proximity,noVPD,2,distance,0.30000000000000004,0.45353159851301117,0.8804964099273285,0.8078269652301501,0.8382874749779918,538,244
proximity,noVPD,2,distance,0.4,0.5520446096654275,0.8569572191670304,0.827004469741903,0.870932717725654,538,297
proximity,noVPD,2,distance,0.5,0.6728624535315985,0.847923405831849,0.8405799996287786,0.8942516250435948,538,362
proximity,noVPD,2,distance,0.6000000000000001,0.7676579925650557,0.8274051615372051,0.8495007991519646,0.9135524315052155,538,413
proximity,noVPD,2,distance,0.7000000000000001,0.8382899628252788,0.8253656213130187,0.8574169256358275,0.9289035538962663,538,451
proximity,noVPD,2,distance,0.8,0.9052044609665427,0.8254239096421747,0.8536795139476812,0.935739471504346,538,487
proximity,noVPD,2,distance,0.9,0.966542750929368,0.8137290385759669,0.8572054763767927,0.9536073986282524,538,520
proximity,noVPD,2,distance,1.0,1.0,0.8117876654697386,0.8743844052388049,0.9719625287054704,538,538
proximity,noVPD,2,predicted_gain,0.0,0.0,0.8553236753781261,,,538,0
proximity,noVPD,2,predicted_gain,0.1,0.09851301115241635,0.834171181709661,0.5536512706102121,1.2524600791195069,538,53
proximity,noVPD,2,predicted_gain,0.2,0.17472118959107807,0.8388617640573898,0.7114862435866769,1.1682881949806072,538,94
proximity,noVPD,2,predicted_gain,0.30000000000000004,0.26394052044609667,0.8329702244843806,0.8192806206570311,1.1786755741780146,538,142
proximity,noVPD,2,predicted_gain,0.4,0.3680297397769517,0.8381439204599008,0.8786523721005982,1.1341236631222906,538,198
proximity,noVPD,2,predicted_gain,0.5,0.483271375464684,0.8349053083259472,0.8450606163851562,1.051915230647165,538,260
proximity,noVPD,2,predicted_gain,0.6000000000000001,0.5557620817843866,0.8421909298759735,0.8524491183502326,1.0303125681682286,538,299
proximity,noVPD,2,predicted_gain,0.7000000000000001,0.7267657992565055,0.8399088676036698,0.7891780825021403,0.9355030534128546,538,391
proximity,noVPD,2,predicted_gain,0.8,0.8271375464684015,0.8328726084791551,0.7701490172167356,0.8983949101851478,538,445
proximity,noVPD,2,predicted_gain,0.9,0.8847583643122676,0.7899630254803633,0.7779273907004,0.9103281894104338,538,476
proximity,noVPD,2,predicted_gain,1.0,1.0,0.8117876654697386,0.8743844052388049,0.9719625287054704,538,538
proximity,noVPD,3,spread,0.0,0.0,0.7870247257245924,,,387,0
proximity,noVPD,3,spread,0.1,0.11369509043927649,0.7776093213579336,0.5868512255496188,0.6572054874252877,387,44
proximity,noVPD,3,spread,0.2,0.22739018087855298,0.7710898934673642,0.6176343479354853,0.6724442907987785,387,88
proximity,noVPD,3,spread,0.30000000000000004,0.3488372093023256,0.7633827950414036,0.666933080930613,0.6996026034474279,387,135
proximity,noVPD,3,spread,0.4,0.4186046511627907,0.7420176172475882,0.648828840589393,0.6956401121679107,387,162
proximity,noVPD,3,spread,0.5,0.4883720930232558,0.736605252278741,0.6654838627175325,0.7131147394128291,387,189
proximity,noVPD,3,spread,0.6000000000000001,0.58656330749354,0.7362915243585775,0.6770904237041845,0.7145891408736166,387,227
proximity,noVPD,3,spread,0.7000000000000001,0.7183462532299741,0.7283735242182364,0.6788953298509587,0.7198538663404831,387,278
proximity,noVPD,3,spread,0.8,0.8010335917312662,0.7142022584002876,0.693268440388649,0.7401900490693833,387,310
proximity,noVPD,3,spread,0.9,0.9198966408268734,0.7286509320120222,0.6922319502118331,0.7269419960077885,387,356
proximity,noVPD,3,spread,1.0,1.0,0.7407156352821324,0.7069091273802791,0.7390761419380059,387,387
proximity,noVPD,3,distance,0.0,0.0,0.7870247257245924,,,387,0
proximity,noVPD,3,distance,0.1,0.16020671834625322,0.7902283051029396,0.6511994345649234,0.6956267677885242,387,62
proximity,noVPD,3,distance,0.2,0.2713178294573643,0.7834095530574516,0.6574333731332085,0.6819494450358362,387,105
proximity,noVPD,3,distance,0.30000000000000004,0.3979328165374677,0.7750694881054445,0.688206931742669,0.7187021378201548,387,154
proximity,noVPD,3,distance,0.4,0.5400516795865633,0.7718540008356072,0.6729106108173332,0.7076285942230245,387,209
proximity,noVPD,3,distance,0.5,0.648578811369509,0.7651460965982737,0.6903469925029391,0.7143912395310797,387,251
proximity,noVPD,3,distance,0.6000000000000001,0.7338501291989664,0.7742808094591407,0.7004788139124876,0.7217829641248875,387,284
proximity,noVPD,3,distance,0.7000000000000001,0.8036175710594315,0.7739965853950397,0.6991251634367951,0.7319479514832089,387,311
proximity,noVPD,3,distance,0.8,0.8785529715762274,0.7509844398069108,0.6834951947449424,0.7258227547690869,387,340
proximity,noVPD,3,distance,0.9,0.937984496124031,0.7477564273496118,0.6919141719089202,0.7313112766675129,387,363
proximity,noVPD,3,distance,1.0,1.0,0.7407156352821324,0.7069091273802791,0.7390761419380059,387,387
proximity,noVPD,3,predicted_gain,0.0,0.0,0.7870247257245924,,,387,0
proximity,noVPD,3,predicted_gain,0.1,0.046511627906976744,0.7661204087131701,0.8569437531618972,0.9002690184846232,387,18
proximity,noVPD,3,predicted_gain,0.2,0.2144702842377261,0.7726690256920293,0.6920100158962316,0.7284588235089775,387,83
proximity,noVPD,3,predicted_gain,0.30000000000000004,0.2661498708010336,0.7746798132987507,0.6864870603003335,0.7060798819211873,387,103
proximity,noVPD,3,predicted_gain,0.4,0.37209302325581395,0.7844349863357585,0.721653175940003,0.7386237246418674,387,144
proximity,noVPD,3,predicted_gain,0.5,0.4573643410852713,0.773887357881987,0.6783656148674576,0.6996291673411218,387,177
proximity,noVPD,3,predicted_gain,0.6000000000000001,0.5167958656330749,0.7725129292397536,0.6907229440690026,0.7154032402343976,387,200
proximity,noVPD,3,predicted_gain,0.7000000000000001,0.6356589147286822,0.7682432243251174,0.6730959653185342,0.6975318518145525,387,246
proximity,noVPD,3,predicted_gain,0.8,0.7751937984496124,0.7625158979021032,0.6624734499925509,0.6955093448494509,387,300
proximity,noVPD,3,predicted_gain,0.9,0.896640826873385,0.7557168757750048,0.6738252158242928,0.7052238805580036,387,347
proximity,noVPD,3,predicted_gain,1.0,1.0,0.7407156352821324,0.7069091273802791,0.7390761419380059,387,387
proximity,noVPD,4,spread,0.0,0.0,1.2206155099407543,,,2044,0
proximity,noVPD,4,spread,0.1,0.10665362035225048,1.2177074499698546,0.6617650375492843,0.6822091101249353,2044,218
proximity,noVPD,4,spread,0.2,0.1824853228962818,1.2430203121773176,0.7052297407640707,0.7120635308149164,2044,373
proximity,noVPD,4,spread,0.30000000000000004,0.31947162426614484,1.2817953990245978,0.7215778087044358,0.7311699346756662,2044,653
proximity,noVPD,4,spread,0.4,0.43737769080234834,1.2908952682085066,0.7202540227561072,0.7229328182983927,2044,894
proximity,noVPD,4,spread,0.5,0.5606653620352251,1.2792891131450432,0.7298066144866822,0.736495710587557,2044,1146
proximity,noVPD,4,spread,0.6000000000000001,0.6570450097847358,1.2872187347426587,0.7445436900061341,0.7486461153835486,2044,1343
proximity,noVPD,4,spread,0.7000000000000001,0.7915851272015656,1.281684734423822,0.7703356003259576,0.7746188202239329,2044,1618
proximity,noVPD,4,spread,0.8,0.8835616438356164,1.288046781660549,0.8007222291092114,0.7976713212330698,2044,1806
proximity,noVPD,4,spread,0.9,0.9496086105675147,1.2803725745690167,0.8223676800407282,0.8236678266834443,2044,1941
proximity,noVPD,4,spread,1.0,1.0,1.2691894829308974,0.8269011067236699,0.8410604089574879,2044,2044
proximity,noVPD,4,distance,0.0,0.0,1.2206155099407543,,,2044,0
proximity,noVPD,4,distance,0.1,0.19324853228962818,1.283373145690502,0.6179410340867652,0.6163778768945503,2044,395
proximity,noVPD,4,distance,0.2,0.32436399217221135,1.297937645338961,0.6108507913711768,0.6209375912693965,2044,663
proximity,noVPD,4,distance,0.30000000000000004,0.436399217221135,1.287740904557666,0.6165553178388631,0.6313518409151935,2044,892
proximity,noVPD,4,distance,0.4,0.5518590998043053,1.280755822412336,0.6534774969029044,0.677099955088212,2044,1128
proximity,noVPD,4,distance,0.5,0.6413894324853229,1.2821098090509488,0.6866088501775496,0.7103305646996045,2044,1311
proximity,noVPD,4,distance,0.6000000000000001,0.7343444227005871,1.2937417746643964,0.7279715985927112,0.738967957972942,2044,1501
proximity,noVPD,4,distance,0.7000000000000001,0.8175146771037182,1.2931714774035539,0.7763466052144625,0.7739764997588767,2044,1671
proximity,noVPD,4,distance,0.8,0.9050880626223092,1.288742744913644,0.8191622254888098,0.8126358962822394,2044,1850
proximity,noVPD,4,distance,0.9,0.9608610567514677,1.2813370146249576,0.8236368117932188,0.8231487395457473,2044,1964
proximity,noVPD,4,distance,1.0,1.0,1.2691894829308974,0.8269011067236699,0.8410604089574879,2044,2044
proximity,noVPD,4,predicted_gain,0.0,0.0,1.2206155099407543,,,2044,0
proximity,noVPD,4,predicted_gain,0.1,0.04892367906066536,1.1964812854791957,0.6227890103046121,1.218463696803213,2044,100
proximity,noVPD,4,predicted_gain,0.2,0.1550880626223092,1.1901987246709083,0.623563997329185,0.8191081768118602,2044,317
proximity,noVPD,4,predicted_gain,0.30000000000000004,0.2651663405088063,1.2527477724931289,0.718055840584775,0.8134602803405839,2044,542
