case,selector,budget,coverage,macro_mae,rows,stations,groups
proximity_noVPD_vpd_x10,Support,0.4,0.40000000000000085,0.8657466311336693,7873,84,62
proximity_noVPD_vpd_x10,Support,0.5,0.49999999999999983,0.8665170791421033,7873,84,62
proximity_noVPD_vpd_x10,Support,0.6000000000000001,0.5999999999999984,0.8507922543923365,7873,84,62
proximity_noVPD_vpd_x10,Support,0.7000000000000001,0.6999999999999963,0.8437082959116157,7873,84,62
proximity_noVPD_vpd_x10,Support,0.8,0.7999999999999995,0.8400088183739256,7873,84,62
proximity_noVPD_vpd_x10,Support,0.9,0.9000000000000073,0.8321704228589768,7873,84,62
proximity_noVPD_vpd_x10,Support,1.0,1.0,0.8284965123880292,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.1,0.10000000000000017,0.8318820969160764,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.2,0.20000000000000023,0.830845600212478,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.30000000000000004,0.30000000000000027,0.8266988515904372,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.4,0.40000000000000063,0.8302358006999406,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.5,0.4999999999999994,0.8354177466042624,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.6000000000000001,0.5999999999999973,0.8387694350700086,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.7000000000000001,0.699999999999997,0.8379659498956935,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.8,0.7999999999999948,0.8359462484446445,7873,84,62
proximity_noVPD_vpd_x10,Gain,0.9,0.8999999999999977,0.8342204537483101,7873,84,62
proximity_noVPD_vpd_x10,Gain,1.0,1.0,0.8284965123880292,7873,84,62
proximity_noVPD_wind_x10,Spread,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_wind_x10,Spread,0.1,0.09999999999999977,0.8826135132028957,7873,84,62
proximity_noVPD_wind_x10,Spread,0.2,0.2000000000000004,0.9140848099505444,7873,84,62
proximity_noVPD_wind_x10,Spread,0.30000000000000004,0.30000000000000093,0.9587434705311169,7873,84,62
proximity_noVPD_wind_x10,Spread,0.4,0.40000000000000147,0.9943185314920129,7873,84,62
proximity_noVPD_wind_x10,Spread,0.5,0.5000000000000001,1.0228238381498227,7873,84,62
proximity_noVPD_wind_x10,Spread,0.6000000000000001,0.5999999999999999,1.0585569912264308,7873,84,62
proximity_noVPD_wind_x10,Spread,0.7000000000000001,0.699999999999998,1.1012788078477433,7873,84,62
proximity_noVPD_wind_x10,Spread,0.8,0.7999999999999956,1.1636366527273811,7873,84,62
proximity_noVPD_wind_x10,Spread,0.9,0.899999999999996,1.2678553880957022,7873,84,62
proximity_noVPD_wind_x10,Spread,1.0,1.0,1.414768087716025,7873,84,62
proximity_noVPD_wind_x10,Support,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_wind_x10,Support,0.1,0.10000000000000005,0.882687359511866,7873,84,62
proximity_noVPD_wind_x10,Support,0.2,0.2000000000000001,0.9264009939510649,7873,84,62
proximity_noVPD_wind_x10,Support,0.30000000000000004,0.30000000000000154,0.949592777573954,7873,84,62
proximity_noVPD_wind_x10,Support,0.4,0.4000000000000023,0.9732513019743301,7873,84,62
proximity_noVPD_wind_x10,Support,0.5,0.5000000000000051,1.0001155002524806,7873,84,62
proximity_noVPD_wind_x10,Support,0.6000000000000001,0.6000000000000041,1.0311793982163362,7873,84,62
proximity_noVPD_wind_x10,Support,0.7000000000000001,0.7000000000000008,1.0737030909230256,7873,84,62
proximity_noVPD_wind_x10,Support,0.8,0.7999999999999968,1.1567062778199448,7873,84,62
proximity_noVPD_wind_x10,Support,0.9,0.8999999999999938,1.2361385367032645,7873,84,62
proximity_noVPD_wind_x10,Support,1.0,0.9999999999999936,1.4147680877159237,7873,84,62
proximity_noVPD_wind_x10,Gain,0.0,0.0,0.8534118099315726,7873,84,62
proximity_noVPD_wind_x10,Gain,0.1,0.09999999999999994,1.0440910890598272,7873,84,62
proximity_noVPD_wind_x10,Gain,0.2,0.20000000000000043,1.1199273051085168,7873,84,62
proximity_noVPD_wind_x10,Gain,0.30000000000000004,0.3000000000000002,1.190473748817187,7873,84,62
proximity_noVPD_wind_x10,Gain,0.4,0.4000000000000001,1.204497243407511,7873,84,62
proximity_noVPD_wind_x10,Gain,0.5,0.5000000000000028,1.2430511750455513,7873,84,62
proximity_noVPD_wind_x10,Gain,0.6000000000000001,0.6000000000000045,1.271115601993799,7873,84,62
proximity_noVPD_wind_x10,Gain,0.7000000000000001,0.7000000000000061,1.2972185156015332,7873,84,62
proximity_noVPD_wind_x10,Gain,0.8,0.800000000000014,1.3128995611940077,7873,84,62
proximity_noVPD_wind_x10,Gain,0.9,0.9000000000000135,1.3486470785583573,7873,84,62
proximity_noVPD_wind_x10,Gain,1.0,1.0,1.414768087716025,7873,84,62
